deg deg R km/s g/cm3 km/s km/s km/s G G G erg/cm3 erg/cm3 erg/cm3 dyne/cm^2 dyne/cm^2 K K -- -- -- -- deg deg km/s
       320  1.0000000000E+02  2  3 23
      37      19
  6.9600000000E+08  1.0000000000E+00  1.6666666667E+00
lon lat r divudx Rho Ux Uy Uz Bx By Bz Ehot I01 I02 Pe P te ti normx normy normz comprho thetaup thetadn ushk xSI r g
  2.0000000000E+02  2.0000000000E+01  2.6669901643E+00 -6.2770526902E+02  9.4809512332E-19 -3.5624809320E+02 -2.0132580837E+02 -1.1218915802E+03  2.3822984906E+00  2.4250237151E-01 -2.5845987233E-01  2.2194630084E-05  1.8275936571E-06  2.1932524469E-05  1.1740253763E-04  7.2283918332E-03  1.4829747269E+06  8.8404344363E+07 -8.1256617545E-01 -2.0885618691E-01  5.4354950045E-01  5.2724938309E+00  2.7940716285E+01  3.8943736648E+01  3.7646580974E+02
  2.1000000000E+02  2.0000000000E+01  2.9515532293E+00 -4.5902393451E+02  7.0420700577E-19 -2.0412146864E+02 -4.5570849433E+00 -3.7667084208E+02  1.9306239058E+00  8.2148432933E-01  2.4392072846E-02  1.7918483353E-05  1.7236517894E-06  1.9471216486E-05  7.9573540790E-05  3.2927475702E-03  1.3521473699E+06  5.3516878500E+07 -7.4593739967E-01 -3.6800466874E-01  5.5323875297E-01  5.4962590197E+00  3.1717680688E+01  4.3160480191E+01  4.6376972518E+02
  2.2000000000E+02  2.0000000000E+01  2.9515532293E+00 -3.4648205395E+02  7.1666244062E-19 -3.3848027708E+02 -2.0555508694E+02  1.7064591666E+01  1.9802439957E+00  1.4428945927E+00  1.8193274763E-01  2.1423448213E-05  2.4883096439E-06  1.5661984236E-05  9.5585067338E-05  7.4504668890E-03  1.5828909546E+06  1.2065156867E+08 -6.4338405053E-01 -5.3550183205E-01  5.4414403071E-01  6.6486425515E+00  3.3382779096E+01  4.3614807535E+01  6.7468957853E+02
  2.3000000000E+02  2.0000000000E+01  3.3783978268E+00 -2.7191827361E+02  4.5676283442E-19 -5.4178294009E+02 -2.3115701598E+01  1.6403626595E+02  8.4715356472E-01  1.4018997824E+00  2.9863891130E-01  1.5211153978E-05  1.2811526798E-06  1.9910451447E-05  5.3148148518E-05  2.7526605925E-03  1.4074955346E+06  7.2636516381E+07 -4.4366313192E-01 -6.1335098263E-01  6.5143865432E-01  5.1641379443E+00  4.2278911785E+01  5.8635841061E+01  8.3868631990E+02
  2.4000000000E+02  2.0000000000E+01  3.6983671102E+00 -3.4902159416E+02  3.3426534136E-19 -4.1139783319E+02 -1.9146741087E+02  2.1873006648E+02  2.7866116098E-01  1.1733724691E+00  3.7616705890E-01  1.2320349803E-05  7.5458334572E-07  2.2075730137E-05  3.7598426800E-05  1.7070005922E-03  1.3438977260E+06  5.8233307284E+07 -2.7859736526E-01 -6.6230121346E-01  6.9365855649E-01  5.5546283703E+00  5.0342504110E+01  7.0809404112E+01  7.9916917548E+02
  2.5000000000E+02  2.0000000000E+01  3.9674462935E+00 -3.9017227366E+02  2.5543425130E-19 -2.9421070248E+02 -3.2852187346E+02  2.4794275677E+02 -7.6159241052E-02  9.0837248920E-01  4.4098157443E-01  1.0140630021E-05  4.2627841827E-07  2.3716186952E-05  2.8001710010E-05  1.4653494236E-03  1.3001698874E+06  6.3260914205E+07 -1.4317942657E-01 -7.3281431375E-01  6.6106598124E-01  5.9530165314E+00  5.7918114873E+01  7.7418177441E+01  7.9117823585E+02
  2.6000000000E+02  2.0000000000E+01  4.2365254768E+00 -3.1774159137E+02  1.9028325835E-19 -1.6580051032E+02 -3.2744015401E+02  1.6846148642E+02 -2.5823100349E-01  5.5988186997E-01  4.4134737233E-01  7.5296389492E-06  2.0385775890E-07  2.5128195588E-05  1.8574697428E-05  7.3877511635E-04  1.1767872915E+06  4.5323256628E+07 -1.9573688022E-03 -8.0076694621E-01  5.9381892490E-01  5.0972801763E+00  6.6465586093E+01  8.0727743709E+01  8.4598035525E+02
  2.7000000000E+02  2.0000000000E+01  4.2365254768E+00 -2.5121306107E+02  1.7838064803E-19 -3.5140064555E+01 -3.3114035988E+02  1.3078863615E+02 -3.4022366585E-01  3.6595530368E-01  5.2595434814E-01  6.9370474345E-06  1.0218815676E-07  2.8735494358E-05  1.7114856802E-05  6.3508714358E-04  1.1560112419E+06  4.1511507913E+07  9.6922898981E-02 -8.6130887551E-01  4.9487777191E-01  5.1206586277E+00  7.6112229685E+01  8.4972201205E+01  8.7526867949E+02
  2.8000000000E+02  2.0000000000E+01  4.2365254768E+00 -2.9260485484E+02  1.7123498969E-19  8.6452398018E+01 -2.9996837441E+02  1.1699455548E+02 -3.3949684686E-01  1.6648660570E-01  5.8437453557E-01  6.3858790546E-06  7.0401368649E-08  3.1396947454E-05  1.5754755363E-05  5.4158138705E-04  1.1087663329E+06  3.6881215736E+07  2.1971804097E-01 -8.7877011518E-01  4.2020601089E-01  4.8767818388E+00  8.5809520329E+01  8.1500259887E+01  9.6707041872E+02
  2.9000000000E+02  2.0000000000E+01  4.2365254768E+00 -3.4021877598E+02  1.6552059105E-19  1.4262805591E+02 -2.5029979182E+02  8.6926465593E+01 -2.6066860393E-01  9.0993006699E-03  6.0845928244E-01  6.0035953322E-06  1.4666804935E-07  3.2680842721E-05  1.4811541600E-05  4.2064589908E-04  1.0783822994E+06  2.9635188927E+07  3.7683910321E-01 -8.4073673192E-01  3.8732351564E-01  4.2639699386E+00  8.3102338075E+01  7.2908682606E+01  1.0850485326E+03
  3.0000000000E+02  2.0000000000E+01  3.9674462935E+00 -2.8490967216E+02  1.9853512484E-19  2.4551554102E+02 -2.5539458561E+02  9.5820279972E+01 -1.7121295955E-01 -9.9065917004E-02  7.9824322870E-01  7.2496973411E-06  5.5290011102E-07  3.8647135713E-05  2.0007956855E-05  6.2701457241E-04  1.1962592259E+06  3.4934734493E+07  4.8099845824E-01 -7.9364133222E-01  3.7179855237E-01  4.7421916940E+00  7.5449111653E+01  6.0835169616E+01  9.8603615358E+02
  3.1000000000E+02  2.0000000000E+01  3.6983671102E+00 -2.3196749187E+02  2.6190606210E-19  1.8234702054E+02 -2.4247663965E+02  1.3140146110E+02 -1.6133213817E-03 -1.4802351673E-01  9.6140634962E-01  9.3527114769E-06  8.4474793210E-07  4.4802036010E-05  2.8569405697E-05  1.6823792019E-03  1.3044134515E+06  7.3197457415E+07  4.2797215053E-01 -8.4260849985E-01  3.2119373970E-01  1.4270003227E+01  7.0121428232E+01  5.6460323188E+01  3.1250690424E+02
  3.2000000000E+02  2.0000000000E+01  4.2039582440E+00 -3.1562850889E+01  1.7630666183E-19  1.3343071888E+02 -6.6487590811E+01  1.1993776729E+02  5.0974286712E-02 -5.0675748419E-02  5.3909401283E-01  6.1180590930E-06  2.8242008783E-07  3.0452222252E-05  1.5790576809E-05  1.0043723842E-03  1.0598210364E+06  6.1210175215E+07  6.6799626882E-01 -5.4438320898E-01  4.9351457578E-01  1.4576588294E+02  7.6257773051E+01  2.8102943224E+01  2.6824977250E+02
  3.3000000000E+02  2.0000000000E+01  4.2039582440E+00 -1.0904514186E+02  1.7407542952E-19  1.1025325344E+02 -3.2379012270E+01  1.0733176626E+02  7.6360133579E-02  1.1754956472E-02  4.7977153755E-01  5.8257169405E-06  2.0714313923E-07  2.9481881814E-05  1.4974735919E-05  7.0351051199E-04  1.0232320192E+06  4.3830194033E+07  7.1482971520E-01 -4.1124021293E-01  5.5605444539E-01  7.2980784126E+01  7.7608292059E+01  2.7517752700E+01  2.9651618720E+02
  3.4000000000E+02  2.0000000000E+01  3.7670844285E+00 -1.2374229648E+02  2.4883883375E-19  1.1917348229E+02 -1.6033388249E+00  1.2287772490E+02  1.1382712303E-01  1.0174234749E-01  6.0338564895E-01  7.6599673059E-06  3.0981786857E-07  3.7437779993E-05  2.3914402096E-05  1.8639434056E-03  1.1085561295E+06  6.6190707411E+07  7.8397718296E-01 -2.7985586438E-01  5.3980722171E-01  8.0301232574E+02  7.7984265716E+01  3.2043092417E+01  2.7803425350E+02
  3.5000000000E+02  2.0000000000E+01  3.3302106130E+00 -8.7368047539E+01  3.5746248353E-19  1.2636392845E+02  5.9844705957E+01  1.2765426294E+02  9.9946154890E-02  2.2979896170E-01  7.5680350831E-01  9.7710302143E-06  5.0347155657E-07  4.9674477573E-05  3.6032880161E-05  2.6199978203E-03  1.2002292983E+06  8.1406898371E+07  8.5542323968E-01 -1.3563760615E-01  4.9114379708E-01  4.3699138343E+02  7.9105427248E+01  3.9008927543E+01  1.2920293095E+02
  3.6000000000E+02  2.0000000000E+01  3.3302106130E+00 -7.9864893900E+01  3.6102181838E-19  5.9224888798E+01  9.1765197927E+01  4.2435075441E+01 -1.3588572240E-02  2.4875072682E-01  6.5005590561E-01  9.2689801792E-06  2.9847855325E-07  4.9040335105E-05  3.4330648784E-05  9.5299980529E-04  1.1363868565E+06  2.9499437547E+07  8.5554812607E-01  5.1367058567E-02  4.8732154085E-01  2.6088606028E+01  7.6816936914E+01  4.8675155095E+01  1.2903669783E+02
  0.0000000000E+00  3.0000000000E+01  3.3783978268E+00 -1.2105091175E+02  3.3204976246E-19  1.5452673932E+02  1.2241161080E+02  7.3855033600E+01 -3.8238018191E-01  1.7008388387E-01  5.6151646847E-01  8.5148691479E-06  9.2749355109E-08  5.0513409633E-05  3.0435201590E-05  1.1716781186E-03  1.0975598144E+06  3.8485972151E+07  8.5702820518E-01  4.9112289727E-02  4.9179005388E-01  3.9976530381E+01  7.7092780028E+01  7.7247898977E+01  3.1225461613E+02
  1.0000000000E+01  3.0000000000E+01  2.9515532293E+00 -2.0319897676E+02  5.1159675648E-19  6.7613729166E+01  1.4113044440E+02  4.8541900697E+00 -5.9592807052E-01  1.7442734594E-01  7.2240877954E-01  1.0851653824E-05  7.6849123405E-08  7.2943512574E-05  4.8033303604E-05  3.6526516886E-04  1.1319439532E+06  8.1835371392E+06  8.6573361187E-01  2.3681839696E-01  4.3990517556E-01  5.2067157164E+00  7.6942536239E+01  8.1406717887E+01  1.1571042623E+02
  2.0000000000E+01  3.0000000000E+01  2.3824270993E+00 -1.5384494843E+02  1.0754951635E-18  2.7733758007E+01  8.3658782628E+01 -1.6284825702E+01 -1.1168754003E+00  1.0740258213E-01  1.0897614265E+00  1.6401663106E-05  2.2305208052E-07  1.3984027276E-04  1.0594601209E-04  4.8230490076E-04  1.1881709611E+06  5.1567406813E+06  8.3745748491E-01  3.5937242205E-01  4.1108404210E-01  4.8325545996E+00  7.0992703845E+01  7.6116265555E+01  3.3467709434E+01
  3.0000000000E+01  3.0000000000E+01  2.2401455668E+00 -7.6139271801E+01  1.3290372925E-18  1.8807706143E+01  3.0856790474E+01 -6.7050737982E+00 -1.2839208446E+00 -1.3524442480E-01  1.0310048584E+00  1.8111041554E-05  2.9528545171E-07  1.6090765935E-04  1.3002183308E-04  3.7510120597E-04  1.1826947716E+06  3.3331857211E+06  7.7791947685E-01  4.5429279008E-01  4.3301444599E-01  4.7570139887E+00  6.5600623967E+01  7.1272398023E+01  5.6639125065E+01
  4.0000000000E+01  3.0000000000E+01  2.0978640343E+00 -3.9199463700E+01  1.7216059906E-18  8.3604482513E+00  2.7012989458E+01 -8.9015893675E+00 -1.4457005387E+00 -4.5810680195E-01  1.0105736493E+00  2.1029639539E-05  5.4784251708E-07  1.9165019121E-04  1.7179365091E-04  3.6316235238E-04  1.2033505223E+06  2.4312868804E+06  6.9429485372E-01  5.7050908253E-01  4.3650724953E-01  4.8599354240E+00  6.0173075303E+01  6.6031828080E+01  4.6187151051E+01
  5.0000000000E+01  3.0000000000E+01  2.0978640343E+00 -2.4525436942E+01  1.7399175854E-18  3.4194046058E+00  2.4030583374E+01 -1.6269444898E+01 -1.3254922502E+00 -7.2236996951E-01  8.1631776621E-01  2.1216808600E-05  6.2337734884E-07  1.7823958049E-04  1.7326271294E-04  2.2363947609E-04  1.2013501527E+06  1.4954217009E+06  5.9895349439E-01  6.6578540669E-01  4.4310518688E-01  4.8900067790E+00  5.4748560988E+01  6.0945536801E+01  5.4178383866E+01
  6.0000000000E+01  3.0000000000E+01  2.0978640343E+00 -4.7544105443E+01  1.7820033060E-18  3.8102203867E+00  2.4118242293E+01 -1.5967853542E+01 -1.1805843886E+00 -9.6534758888E-01  6.6111754994E-01  2.1862464232E-05  5.9639472571E-07  1.6680154258E-04  1.7859016151E-04  1.5429820745E-04  1.2090208459E+06  1.0049643181E+06  4.8267338439E-01  7.5146796237E-01  4.4824793786E-01  5.0534458409E+00  4.9756865039E+01  5.6427011308E+01  9.2752790434E+01
  7.0000000000E+01  3.0000000000E+01  2.0978640343E+00 -8.6931357236E+01  1.8277663726E-18  7.5884275304E+00  2.5756221501E+01 -6.4259653287E-01 -1.0133466311E+00 -1.1933343459E+00  5.3508114016E-01  2.2589365384E-05  5.3342311860E-07  1.6168153520E-04  1.8471835771E-04  1.4696632204E-04  1.2185406745E+06  9.0826348550E+05  3.3486058437E-01  8.1947875608E-01  4.6422202181E-01  5.2407701367E+00  4.5890811940E+01  5.3607483345E+01  1.3438965197E+02
  8.0000000000E+01  3.0000000000E+01  2.0978640343E+00 -1.0837477734E+02  1.8651741539E-18  2.8968590878E+00  3.1929058782E+01  1.4873338871E+01 -8.1792714494E-01 -1.4065501253E+00  4.2529033467E-01  2.2877889384E-05  4.9961269673E-07  1.6249458522E-04  1.8721650549E-04  1.5575350420E-04  1.2102959148E+06  9.2980053275E+05  1.7270440093E-01  8.5591430427E-01  4.8514631446E-01  5.4471685378E+00  4.2907922317E+01  5.1526022505E+01  1.7108123644E+02
  9.0000000000E+01  3.0000000000E+01  2.0978640343E+00 -1.0114127068E+02  1.8788594466E-18 -7.3613252732E+00  3.1859424548E+01  1.0296668182E+01 -5.8805254942E-01 -1.5973180077E+00  3.2278506377E-01  2.2694031616E-05  5.1110152224E-07  1.8253274443E-04  1.8572562119E-04  1.3792885473E-04  1.1920100476E+06  8.1732697439E+05 -6.7594328139E-05  8.6743503052E-01  4.9473097262E-01  5.6460369850E+00  4.0182251125E+01  4.9242270326E+01  1.8232877240E+02
  1.0000000000E+02  3.0000000000E+01  2.0978640343E+00 -5.5596508853E+01  1.8643092467E-18 -8.4892779490E+00  2.6653531327E+01 -7.7230784638E+00 -3.2065438170E-01 -1.7656243017E+00  2.2524439383E-01  2.2139599540E-05  5.8520781161E-07  2.1698558250E-04  1.8105515446E-04  1.0554203689E-04  1.1718655441E+06  6.4798646575E+05 -1.6875655496E-01  8.5700757485E-01  4.8467861871E-01  5.6818358134E+00  3.7090037290E+01  4.5950985581E+01  1.4341297384E+02
  1.1000000000E+02  3.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.2000000000E+02  3.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.3000000000E+02  3.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.4000000000E+02  3.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.5000000000E+02  3.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.6000000000E+02  3.0000000000E+01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.7000000000E+02  3.0000000000E+01  2.0978640343E+00 -3.5823885853E+01  1.6668250510E-18 -9.1667016313E+02 -6.2330833638E+02 -9.6781468757E+02  2.1740104741E+00 -1.7775689981E+00 -9.2238312662E-01  2.0798429608E-05  1.0036267897E-06  1.4907363904E-04  1.6964503762E-04  2.0690953101E-03  1.2281836923E+06  1.5172582334E+07 -8.7464706237E-01  2.6290900244E-01  4.0536525189E-01  4.5474696295E+00  1.4910003605E+01  2.4112533943E+01  2.9892896252E+02
  1.8000000000E+02  3.0000000000E+01  2.0978640343E+00 -2.7527645112E+02  1.8329860671E-18 -6.9703849397E+02 -4.1844026395E+02 -8.1800710653E+02  2.9530959065E+00 -1.4921421093E+00 -1.1579672176E+00  2.5068340986E-05  1.2626762472E-06  7.6591520800E-05  2.0491286248E-04  5.9542502085E-03  1.3455251062E+06  3.9691971788E+07 -8.6393153934E-01  1.7898187105E-01  4.6879679420E-01  4.9925180381E+00  1.0264642176E+01  1.7937356011E+01  1.2898012946E+02
  1.9000000000E+02  3.0000000000E+01  2.2401455668E+00 -2.0844064585E+02  1.5639870003E-18 -6.8146063892E+02 -3.7642272228E+02 -8.3295343888E+02  3.1521360477E+00 -7.6146218462E-01 -1.2834353580E+00  2.5938791984E-05  1.1327183115E-06  3.3513752110E-05  1.8646600576E-04  1.0619758323E-02  1.4371156442E+06  8.1851023841E+07 -8.5667686608E-01 -8.4084038549E-04  5.1328169439E-01  5.1423951573E+00  7.2743424399E+00  1.8395112780E+01  1.6206801258E+02
  2.0000000000E+02  3.0000000000E+01  2.3824270993E+00 -2.2957334424E+02  1.3264575290E-18 -6.2921140023E+02 -3.4736710444E+02 -6.8252919608E+02  3.2183271123E+00  7.9892021220E-03 -1.2879391128E+00  2.5783210958E-05  1.1515837812E-06  3.0060680985E-05  1.6727920426E-04  1.1690029488E-02  1.5102089164E+06  1.0510422922E+08 -8.1485260725E-01 -2.0368967542E-01  5.4208885478E-01  5.2548852904E+00  8.5461762148E+00  2.1072532662E+01  2.8030858076E+02
  2.1000000000E+02  3.0000000000E+01  3.3783978268E+00 -3.5324526570E+02  3.9720500457E-19 -3.3246019921E+02  2.4882645412E+02 -3.0865699776E+02  1.2208505268E+00  6.4124807282E-01 -4.1242101667E-01  1.0814323495E-05  4.5861351981E-07  3.3847819812E-05  3.7767806499E-05  6.3867439889E-04  1.1510481508E+06  1.9318544072E+07 -6.8131097303E-01 -3.7591925101E-01  6.2620773195E-01  4.1907859238E+00  2.1242099780E+01  2.6318632661E+01  1.6918475036E+01
  2.2000000000E+02  3.0000000000E+01  3.6983671102E+00 -2.1714268133E+02  2.9355053819E-19 -3.0610563752E+02  1.4881337446E+02 -5.2591728276E+01  8.3219448142E-01  7.7215414695E-01 -2.6720223784E-01  9.0296425145E-06  3.6768595931E-07  2.8614675953E-05  2.7400765911E-05  4.2677064850E-04  1.1273651468E+06  1.6455074517E+07 -5.6535738494E-01 -4.8999303354E-01  6.6124238843E-01  4.1907979741E+00  2.5057355549E+01  3.1808256728E+01  1.8587866744E+02
  2.3000000000E+02  3.0000000000E+01  3.6983671102E+00 -2.2824905532E+02  2.9092456736E-19 -4.0575790846E+02  8.0045405017E+01  4.6480579054E+01  6.6239912697E-01  1.0313212876E+00 -2.3927946822E-01  9.2986428891E-06  4.6188680246E-07  2.9607918683E-05  2.8252087265E-05  7.2783093787E-04  1.1699920046E+06  2.8199544869E+07 -4.6729228561E-01 -6.0254441552E-01  6.4427242842E-01  4.2450320214E+00  2.7069114956E+01  3.2121869321E+01  7.7225985301E+02
  2.4000000000E+02  3.0000000000E+01  3.6983671102E+00 -3.6703062980E+02  2.8581551916E-19 -4.3487269229E+02 -1.0212773426E+02  1.4752991811E+02  4.0132674100E-01  1.2307142726E+00 -1.7182834856E-01  9.9836139873E-06  5.5271254869E-07  2.8927785572E-05  3.0427328376E-05  1.2111400134E-03  1.2750145546E+06  4.6977362763E+07 -3.7457599853E-01 -6.9421909154E-01  6.1349391946E-01  4.3255338730E+00  3.0557412949E+01  3.0817006916E+01  1.5619325883E+03
  2.5000000000E+02  3.0000000000E+01  3.6983671102E+00 -5.7157242042E+02  2.8580859118E-19 -3.8707808006E+02 -3.5079925159E+02  2.4507814912E+02  8.9528715544E-02  1.3335591335E+00 -5.9537088597E-02  1.1785942968E-05  5.7075809748E-07  2.7782297857E-05  3.6019834462E-05  1.9032924852E-03  1.5011066562E+06  7.2711351844E+07 -2.9091079711E-01 -7.5902236035E-01  5.8182081002E-01  4.8567100076E+00  3.6599706661E+01  3.1886789673E+01  2.0524013723E+03
  2.6000000000E+02  3.0000000000E+01  3.9674462935E+00 -5.1019860166E+02  2.2602322471E-19 -2.5099213178E+02 -3.6655722876E+02  2.9585786059E+02 -2.2987732264E-01  1.0139327025E+00  1.2008746711E-01  9.8715277423E-06  3.4718146942E-07  2.7301505058E-05  2.7378658183E-05  1.3372102246E-03  1.4233388899E+06  6.5336347769E+07 -1.0823698695E-01 -8.2983724316E-01  5.4351950686E-01  5.0000271969E+00  4.4694077573E+01  3.8541034581E+01  1.7007424934E+03
  2.7000000000E+02  3.0000000000E+01  4.2365254768E+00 -3.7125934646E+02  1.7371038504E-19 -7.2668474815E+01 -2.8367255450E+02  2.5101773730E+02 -3.2979969439E-01  6.4769955921E-01  2.3862323484E-01  6.9000774612E-06  1.8295856040E-07  2.6847654538E-05  1.7041587994E-05  5.8574525103E-04  1.1797349727E+06  3.9307031193E+07  5.1718763526E-02 -8.4970440660E-01  5.2268655713E-01  4.3710730145E+00  5.3789146918E+01  5.1308733719E+01  1.3721273955E+03
  2.8000000000E+02  3.0000000000E+01  4.2365254768E+00 -4.1396318828E+02  1.7010046190E-19  3.9364961896E+01 -2.8700290568E+02  2.4001981061E+02 -4.0129572520E-01  4.9302884591E-01  3.4808654979E-01  6.3692742101E-06  1.0286630572E-07  2.8574384557E-05  1.5723654008E-05  5.9267336828E-04  1.1127316194E+06  4.0589364704E+07  1.9464651141E-01 -8.4061242969E-01  5.0255166350E-01  4.4303796620E+00  6.2706378114E+01  6.1789279818E+01  1.2294777388E+03
