LOS table - Multiple Instruments: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 10
200 14
0.0
l10T l10ne AIA:94 AIA:131 AIA:171 AIA:193 AIA:211 AIA:304 AIA:335 XRT:Al-mesh XRT:Al-poly XRT:Ti-poly
6.85678e+00 6.07692e+00 2.68290e-01 4.56398e-01 4.47451e-02 1.75752e-01 5.77476e-02 9.07461e-03 3.15526e-02 2.53277e+01 2.87607e+01 1.39138e+01
6.87437e+00 6.07692e+00 2.51609e-01 5.91196e-01 4.57961e-02 1.55785e-01 5.27194e-02 8.47220e-03 2.46490e-02 2.52668e+01 2.87808e+01 1.41290e+01
6.89195e+00 6.07692e+00 2.30838e-01 7.48277e-01 4.69961e-02 1.40932e-01 4.84694e-02 7.91284e-03 1.89871e-02 2.50882e+01 2.86704e+01 1.42946e+01
6.90954e+00 6.07692e+00 2.06864e-01 9.21024e-01 4.80581e-02 1.31569e-01 4.47129e-02 7.39114e-03 1.44509e-02 2.47635e+01 2.83943e+01 1.43880e+01
6.92713e+00 6.07692e+00 1.81149e-01 1.10040e+00 4.87697e-02 1.28552e-01 4.19129e-02 6.90501e-03 1.09316e-02 2.43056e+01 2.79641e+01 1.44082e+01
6.94472e+00 6.07692e+00 1.55338e-01 1.27674e+00 4.90351e-02 1.33434e-01 3.97404e-02 6.45414e-03 8.28955e-03 2.37647e+01 2.74349e+01 1.43761e+01
6.96231e+00 6.07692e+00 1.30640e-01 1.43847e+00 4.88163e-02 1.48574e-01 3.81599e-02 6.03721e-03 6.36174e-03 2.31702e+01 2.68384e+01 1.43024e+01
6.97989e+00 6.07692e+00 1.07847e-01 1.57250e+00 4.81211e-02 1.77024e-01 3.71020e-02 5.65224e-03 4.98598e-03 2.25290e+01 2.61808e+01 1.41857e+01
6.99748e+00 6.07692e+00 8.74145e-02 1.66524e+00 4.69918e-02 2.22097e-01 3.64614e-02 5.29700e-03 4.01678e-03 2.18266e+01 2.54437e+01 1.40117e+01
7.01507e+00 6.07692e+00 6.95755e-02 1.70528e+00 4.54935e-02 2.86559e-01 3.61046e-02 4.96928e-03 3.33404e-03 2.10392e+01 2.45975e+01 1.37601e+01
7.03266e+00 6.07692e+00 5.45021e-02 1.69200e+00 4.37776e-02 3.72645e-01 3.59234e-02 4.66683e-03 2.84980e-03 2.01859e+01 2.36640e+01 1.34392e+01
7.05025e+00 6.07692e+00 4.21380e-02 1.63127e+00 4.19685e-02 4.81470e-01 3.58370e-02 4.38754e-03 2.49785e-03 1.92933e+01 2.26739e+01 1.30640e+01
7.06783e+00 6.07692e+00 3.22319e-02 1.53125e+00 4.01696e-02 6.11990e-01 3.57825e-02 4.12951e-03 2.23042e-03 1.83733e+01 2.16412e+01 1.26414e+01
7.08542e+00 6.07692e+00 2.44480e-02 1.40113e+00 3.84486e-02 7.59982e-01 3.57137e-02 3.89104e-03 2.01573e-03 1.74255e+01 2.05660e+01 1.21706e+01
7.10301e+00 6.07692e+00 1.84339e-02 1.25024e+00 3.68377e-02 9.17124e-01 3.55956e-02 3.67051e-03 1.83419e-03 1.64394e+01 1.94359e+01 1.16438e+01
7.12060e+00 6.07692e+00 1.38787e-02 1.08908e+00 3.53562e-02 1.07265e+00 3.54060e-02 3.46678e-03 1.67569e-03 1.54174e+01 1.82544e+01 1.10622e+01
7.13819e+00 6.07692e+00 1.05220e-02 9.29837e-01 3.40341e-02 1.21877e+00 3.51432e-02 3.27823e-03 1.53693e-03 1.43996e+01 1.70695e+01 1.04543e+01
7.15577e+00 6.07692e+00 8.10249e-03 7.81118e-01 3.28729e-02 1.34927e+00 3.48117e-02 3.10319e-03 1.41621e-03 1.34155e+01 1.59175e+01 9.84317e+00
7.17336e+00 6.07692e+00 6.38678e-03 6.47789e-01 3.18534e-02 1.45914e+00 3.44179e-02 2.93995e-03 1.31211e-03 1.24811e+01 1.48185e+01 9.24347e+00
7.19095e+00 6.07692e+00 5.18440e-03 5.31864e-01 3.09476e-02 1.54461e+00 3.39693e-02 2.78679e-03 1.22309e-03 1.16032e+01 1.37819e+01 8.66362e+00
7.20854e+00 6.07692e+00 4.34883e-03 4.33434e-01 3.01269e-02 1.60309e+00 3.34729e-02 2.64216e-03 1.14590e-03 1.07832e+01 1.28104e+01 8.10806e+00
7.22613e+00 6.07692e+00 3.77235e-03 3.51714e-01 2.93724e-02 1.63483e+00 3.29370e-02 2.50556e-03 1.08293e-03 1.00266e+01 1.19115e+01 7.58413e+00
7.24371e+00 6.07692e+00 3.37669e-03 2.85284e-01 2.86736e-02 1.64292e+00 3.23708e-02 2.37707e-03 1.02987e-03 9.34080e+00 1.10949e+01 7.10031e+00
7.26130e+00 6.07692e+00 3.10414e-03 2.32115e-01 2.80219e-02 1.63113e+00 3.17833e-02 2.25656e-03 9.85300e-04 8.72672e+00 1.03624e+01 6.66021e+00
7.27889e+00 6.07692e+00 2.91651e-03 1.90013e-01 2.74103e-02 1.60336e+00 3.11830e-02 2.14370e-03 9.47711e-04 8.18136e+00 9.71101e+00 6.26397e+00
7.29648e+00 6.07692e+00 2.78463e-03 1.56899e-01 2.68337e-02 1.56339e+00 3.05771e-02 2.03808e-03 9.15736e-04 7.69945e+00 9.13472e+00 5.90965e+00
7.31407e+00 6.07692e+00 2.68963e-03 1.30940e-01 2.62880e-02 1.51459e+00 2.99713e-02 1.93916e-03 8.88178e-04 7.27445e+00 8.62606e+00 5.59395e+00
7.33165e+00 6.07692e+00 2.61882e-03 1.10561e-01 2.57692e-02 1.45962e+00 2.93701e-02 1.84618e-03 8.64077e-04 6.89818e+00 8.17541e+00 5.31185e+00
7.34924e+00 6.07692e+00 2.56387e-03 9.44950e-02 2.52740e-02 1.40061e+00 2.87766e-02 1.75837e-03 8.42634e-04 6.56284e+00 7.77359e+00 5.05845e+00
7.36683e+00 6.07692e+00 2.51940e-03 8.17615e-02 2.48004e-02 1.33933e+00 2.81932e-02 1.67509e-03 8.23257e-04 6.26255e+00 7.41367e+00 4.82998e+00
7.38442e+00 6.07692e+00 2.48191e-03 7.16070e-02 2.43471e-02 1.27721e+00 2.76221e-02 1.59583e-03 8.05505e-04 5.99272e+00 7.09019e+00 4.62347e+00
7.40200e+00 6.07692e+00 2.44811e-03 6.34536e-02 2.39129e-02 1.21540e+00 2.70649e-02 1.51985e-03 7.89045e-04 5.74961e+00 6.79873e+00 4.43651e+00
7.41959e+00 6.07692e+00 2.41891e-03 5.68553e-02 2.34970e-02 1.15471e+00 2.65227e-02 1.44774e-03 7.73640e-04 5.53025e+00 6.53576e+00 4.26710e+00
7.43718e+00 6.07692e+00 2.39169e-03 5.14663e-02 2.30978e-02 1.09548e+00 2.59951e-02 1.37944e-03 7.59127e-04 5.33164e+00 6.29771e+00 4.11322e+00
7.45477e+00 6.07692e+00 2.36581e-03 4.70265e-02 2.27137e-02 1.03793e+00 2.54816e-02 1.31524e-03 7.45382e-04 5.15119e+00 6.08149e+00 3.97306e+00
7.47236e+00 6.07692e+00 2.34087e-03 4.33395e-02 2.23434e-02 9.82189e-01 2.49814e-02 1.25521e-03 7.32306e-04 4.98664e+00 5.88440e+00 3.84503e+00
7.48994e+00 6.07692e+00 2.31657e-03 4.02545e-02 2.19856e-02 9.28325e-01 2.44938e-02 1.19931e-03 7.19814e-04 4.83601e+00 5.70407e+00 3.72769e+00
7.50753e+00 6.07692e+00 2.28890e-03 3.76276e-02 2.16254e-02 8.76342e-01 2.40066e-02 1.14683e-03 7.07247e-04 4.61700e+00 5.45794e+00 3.59785e+00
7.52512e+00 6.07692e+00 2.26561e-03 3.54220e-02 2.12897e-02 8.26252e-01 2.35432e-02 1.09881e-03 6.95764e-04 4.49271e+00 5.30860e+00 3.49909e+00
7.54271e+00 6.07692e+00 2.24254e-03 3.35333e-02 2.09630e-02 7.77951e-01 2.30913e-02 1.05452e-03 6.84702e-04 4.37703e+00 5.16965e+00 3.40711e+00
7.56030e+00 6.07692e+00 2.21965e-03 3.19032e-02 2.06447e-02 7.31345e-01 2.26508e-02 1.01377e-03 6.74024e-04 4.26858e+00 5.03944e+00 3.32081e+00
7.57788e+00 6.07692e+00 2.19691e-03 3.04856e-02 2.03339e-02 6.86330e-01 2.22215e-02 9.76341e-04 6.63700e-04 4.16624e+00 4.91663e+00 3.23932e+00
7.59547e+00 6.07692e+00 2.17432e-03 2.92441e-02 2.00301e-02 6.42794e-01 2.18030e-02 9.41970e-04 6.53699e-04 4.06907e+00 4.80004e+00 3.16186e+00
7.61306e+00 6.07692e+00 2.15164e-03 2.81484e-02 1.97327e-02 6.00648e-01 2.13950e-02 9.10418e-04 6.43995e-04 3.97613e+00 4.68857e+00 3.08774e+00
7.63065e+00 6.07692e+00 2.12938e-03 2.71763e-02 1.94418e-02 5.60031e-01 2.09978e-02 8.81528e-04 6.34572e-04 3.88742e+00 4.58221e+00 3.01692e+00
7.64824e+00 6.07692e+00 2.10722e-03 2.63069e-02 1.91573e-02 5.21127e-01 2.06120e-02 8.55128e-04 6.25413e-04 3.80259e+00 4.48052e+00 2.94917e+00
7.66582e+00 6.07692e+00 2.08516e-03 2.55241e-02 1.88791e-02 4.84044e-01 2.02376e-02 8.31014e-04 6.16501e-04 3.72145e+00 4.38331e+00 2.88436e+00
7.68341e+00 6.07692e+00 2.06322e-03 2.48149e-02 1.86068e-02 4.48826e-01 1.98745e-02 8.08971e-04 6.07817e-04 3.64383e+00 4.29034e+00 2.82238e+00
7.70100e+00 6.07692e+00 2.04139e-03 2.41683e-02 1.83405e-02 4.15475e-01 1.95226e-02 7.88782e-04 5.99346e-04 3.56953e+00 4.20137e+00 2.76308e+00
7.71859e+00 6.07692e+00 2.01967e-03 2.35762e-02 1.80798e-02 3.83961e-01 1.91817e-02 7.70251e-04 5.91073e-04 3.49837e+00 4.11621e+00 2.70632e+00
7.73618e+00 6.07692e+00 1.99808e-03 2.30326e-02 1.78247e-02 3.54249e-01 1.88517e-02 7.53214e-04 5.82983e-04 3.43027e+00 4.03475e+00 2.65204e+00
7.75376e+00 6.07692e+00 1.97662e-03 2.25327e-02 1.75749e-02 3.26289e-01 1.85325e-02 7.37513e-04 5.75068e-04 3.36514e+00 3.95688e+00 2.60017e+00
7.77135e+00 6.07692e+00 1.95528e-03 2.20714e-02 1.73301e-02 3.00006e-01 1.82238e-02 7.22987e-04 5.67313e-04 3.30281e+00 3.88240e+00 2.55058e+00
7.78894e+00 6.07692e+00 1.93408e-03 2.16442e-02 1.70903e-02 2.75318e-01 1.79251e-02 7.09485e-04 5.59709e-04 3.24311e+00 3.81109e+00 2.50312e+00
7.80653e+00 6.07692e+00 1.91302e-03 2.12311e-02 1.68551e-02 2.52138e-01 1.76359e-02 6.96872e-04 5.52235e-04 3.18575e+00 3.74262e+00 2.45758e+00
7.82412e+00 6.07692e+00 1.89210e-03 2.08633e-02 1.66245e-02 2.30419e-01 1.73558e-02 6.85017e-04 5.44905e-04 3.13081e+00 3.67708e+00 2.41400e+00
7.84170e+00 6.07692e+00 1.87131e-03 2.05163e-02 1.63981e-02 2.10150e-01 1.70843e-02 6.73800e-04 5.37695e-04 3.07805e+00 3.61417e+00 2.37219e+00
7.85929e+00 6.07692e+00 1.85063e-03 2.01870e-02 1.61757e-02 1.91296e-01 1.68210e-02 6.63122e-04 5.30593e-04 3.02735e+00 3.55375e+00 2.33205e+00
7.87688e+00 6.07692e+00 1.83007e-03 1.98730e-02 1.59573e-02 1.73806e-01 1.65653e-02 6.52901e-04 5.23593e-04 2.97858e+00 3.49567e+00 2.29347e+00
7.89447e+00 6.07692e+00 1.80961e-03 1.95720e-02 1.57424e-02 1.57613e-01 1.63166e-02 6.43068e-04 5.16685e-04 2.93160e+00 3.43975e+00 2.25634e+00
7.91206e+00 6.07692e+00 1.78924e-03 1.92825e-02 1.55309e-02 1.42646e-01 1.60744e-02 6.33569e-04 5.09863e-04 2.88630e+00 3.38585e+00 2.22055e+00
7.92964e+00 6.07692e+00 1.76897e-03 1.90032e-02 1.53227e-02 1.28887e-01 1.58383e-02 6.24360e-04 5.03123e-04 2.84269e+00 3.33401e+00 2.18614e+00
7.94723e+00 6.07692e+00 1.74880e-03 1.87334e-02 1.51178e-02 1.16318e-01 1.56081e-02 6.15409e-04 4.96466e-04 2.80085e+00 3.28431e+00 2.15317e+00
7.96482e+00 6.07692e+00 1.72875e-03 1.84722e-02 1.49162e-02 1.04895e-01 1.53834e-02 6.06686e-04 4.89888e-04 2.76079e+00 3.23675e+00 2.12164e+00
7.98241e+00 6.07692e+00 1.70881e-03 1.82188e-02 1.47178e-02 9.45565e-02 1.51639e-02 5.98168e-04 4.83391e-04 2.72246e+00 3.19130e+00 2.09154e+00
8.00000e+00 6.07692e+00 1.68901e-03 1.79723e-02 1.45225e-02 8.52292e-02 1.49494e-02 5.89836e-04 4.76972e-04 2.68580e+00 3.14787e+00 2.06281e+00
4.50000e+00 6.61538e+00 1.40575e-13 5.99413e-12 5.63536e-06 4.93292e-06 6.46107e-06 4.50830e-04 7.03713e-05 6.91768e-08 2.08389e-09 1.39641e-11
4.51758e+00 6.61538e+00 3.05786e-13 1.92426e-11 7.76019e-06 7.21664e-06 1.00690e-05 8.87158e-04 9.43792e-05 1.46231e-07 4.61498e-09 3.31475e-11
4.53517e+00 6.61538e+00 6.59045e-13 6.08759e-11 1.09708e-05 1.10031e-05 1.64055e-05 1.65770e-03 1.24416e-04 3.04096e-07 1.00342e-08 7.69815e-11
4.55276e+00 6.61538e+00 1.40288e-12 1.88911e-10 1.59755e-05 1.74900e-05 2.77627e-05 2.95862e-03 1.62982e-04 6.22499e-07 2.14384e-08 1.75133e-10
4.57035e+00 6.61538e+00 2.93795e-12 5.72006e-10 2.38683e-05 2.87621e-05 4.81674e-05 5.07607e-03 2.14165e-04 1.25216e-06 4.49363e-08 3.89793e-10
4.58793e+00 6.61538e+00 6.03491e-12 1.68260e-09 3.63292e-05 4.84244e-05 8.45557e-05 8.42742e-03 2.84314e-04 2.47031e-06 9.22371e-08 8.47373e-10
4.60552e+00 6.61538e+00 1.21526e-11 4.80303e-09 5.59725e-05 8.27290e-05 1.48782e-04 1.36282e-02 3.83058e-04 4.77921e-06 1.85397e-07 1.79960e-09
4.62311e+00 6.61538e+00 2.39433e-11 1.32464e-08 8.67945e-05 1.42208e-04 2.60346e-04 2.15661e-02 5.24013e-04 9.05085e-06 3.64206e-07 3.72602e-09
4.64070e+00 6.61538e+00 4.61381e-11 3.52609e-08 1.34700e-04 2.44176e-04 4.50469e-04 3.34456e-02 7.24907e-04 1.67641e-05 6.98689e-07 7.51631e-09
4.65829e+00 6.61538e+00 8.70333e-11 9.05460e-08 2.08507e-04 4.16712e-04 7.68184e-04 5.08920e-02 1.00944e-03 3.03651e-05 1.30876e-06 1.47719e-08
4.67587e+00 6.61538e+00 1.61194e-10 2.24518e-07 3.21443e-04 7.04909e-04 1.28963e-03 7.60708e-02 1.40907e-03 5.38442e-05 2.39632e-06 2.83177e-08
4.69346e+00 6.61538e+00 2.94594e-10 5.38571e-07 4.93403e-04 1.18053e-03 2.13195e-03 1.11823e-01 1.96495e-03 9.36367e-05 4.29660e-06 5.30520e-08
4.71105e+00 6.61538e+00 5.35147e-10 1.25298e-06 7.54486e-04 1.95714e-03 3.47420e-03 1.61820e-01 2.73007e-03 1.60041e-04 7.56074e-06 9.73659e-08
4.72864e+00 6.61538e+00 9.72445e-10 2.82457e-06 1.14782e-03 3.20408e-03 5.57271e-03 2.30283e-01 3.76432e-03 2.68587e-04 1.30448e-05 1.74885e-07
4.74623e+00 6.61538e+00 1.77965e-09 6.15482e-06 1.73240e-03 5.15940e-03 8.76933e-03 3.21451e-01 5.12651e-03 4.41273e-04 2.20031e-05 3.06591e-07
4.76381e+00 6.61538e+00 3.30592e-09 1.29329e-05 2.58613e-03 8.14088e-03 1.34953e-02 4.38950e-01 6.86627e-03 7.07696e-04 3.61805e-05 5.23183e-07
4.78140e+00 6.61538e+00 6.27161e-09 2.61441e-05 3.80540e-03 1.25413e-02 2.02481e-02 5.84591e-01 9.00894e-03 1.10477e-03 5.78366e-05 8.66728e-07
4.79899e+00 6.61538e+00 1.21624e-08 5.07342e-05 5.49931e-03 1.87993e-02 2.95326e-02 7.56773e-01 1.15371e-02 1.67423e-03 8.96436e-05 1.39044e-06
4.81658e+00 6.61538e+00 2.39902e-08 9.43978e-05 7.77644e-03 2.73316e-02 4.17547e-02 9.49158e-01 1.43742e-02 2.45648e-03 1.34364e-04 2.15480e-06
4.83417e+00 6.61538e+00 4.74650e-08 1.67768e-04 1.07302e-02 3.84327e-02 5.70814e-02 1.15235e+00 1.73919e-02 3.48040e-03 1.94260e-04 3.21761e-06
4.85175e+00 6.61538e+00 9.28839e-08 2.84422e-04 1.44025e-02 5.21246e-02 7.52624e-02 1.35337e+00 2.04093e-02 4.74948e-03 2.70220e-04 4.61854e-06
4.86934e+00 6.61538e+00 1.77237e-07 4.59014e-04 1.87363e-02 6.79944e-02 9.54682e-02 1.53551e+00 2.32041e-02 6.22684e-03 3.60746e-04 6.35750e-06
4.88693e+00 6.61538e+00 3.25896e-07 7.03779e-04 2.35321e-02 8.50733e-02 1.16217e-01 1.67967e+00 2.55402e-02 7.82409e-03 4.61093e-04 8.37293e-06
4.90452e+00 6.61538e+00 5.72332e-07 1.02312e-03 2.84233e-02 1.01820e-01 1.35456e-01 1.76663e+00 2.72056e-02 9.39991e-03 5.62932e-04 1.05269e-05
4.92211e+00 6.61538e+00 9.55970e-07 1.41178e-03 3.29979e-02 1.16628e-01 1.51305e-01 1.78759e+00 2.81262e-02 1.08063e-02 6.56961e-04 1.26455e-05
4.93969e+00 6.61538e+00 1.52448e-06 1.86164e-03 3.70280e-02 1.28666e-01 1.63107e-01 1.75334e+00 2.84514e-02 1.19667e-02 7.37716e-04 1.46100e-05
4.95728e+00 6.61538e+00 2.33382e-06 2.36337e-03 4.04151e-02 1.37680e-01 1.71057e-01 1.67991e+00 2.83985e-02 1.28594e-02 8.02935e-04 1.63546e-05
4.97487e+00 6.61538e+00 3.45165e-06 2.90990e-03 4.31834e-02 1.43917e-01 1.76013e-01 1.58357e+00 2.81871e-02 1.35117e-02 8.53374e-04 1.78699e-05
4.99246e+00 6.61538e+00 4.96479e-06 3.50020e-03 4.54669e-02 1.48011e-01 1.79314e-01 1.47847e+00 2.80021e-02 1.39892e-02 8.92344e-04 1.92010e-05
5.01005e+00 6.61538e+00 6.99161e-06 4.14182e-03 4.74801e-02 1.50820e-01 1.82537e-01 1.37542e+00 2.79712e-02 1.43809e-02 9.24845e-04 2.04364e-05
5.02763e+00 6.61538e+00 9.67339e-06 4.83923e-03 4.93625e-02 1.52884e-01 1.86885e-01 1.27875e+00 2.81380e-02 1.47471e-02 9.54213e-04 2.16355e-05
5.04522e+00 6.61538e+00 1.31630e-05 5.58873e-03 5.11855e-02 1.54458e-01 1.93277e-01 1.18888e+00 2.85037e-02 1.51219e-02 9.82087e-04 2.28239e-05
5.06281e+00 6.61538e+00 1.76346e-05 6.38613e-03 5.30826e-02 1.55910e-01 2.02760e-01 1.10596e+00 2.90666e-02 1.55469e-02 1.01062e-03 2.40409e-05
5.08040e+00 6.61538e+00 2.32851e-05 7.22754e-03 5.52902e-02 1.57799e-01 2.16499e-01 1.02998e+00 2.98199e-02 1.60734e-02 1.04270e-03 2.53466e-05
5.09799e+00 6.61538e+00 3.03410e-05 8.11052e-03 5.82041e-02 1.60973e-01 2.35720e-01 9.60791e-01 3.07463e-02 1.67643e-02 1.08209e-03 2.68308e-05
5.11557e+00 6.61538e+00 3.91677e-05 9.03755e-03 6.24556e-02 1.66753e-01 2.61631e-01 8.98025e-01 3.18128e-02 1.76992e-02 1.13398e-03 2.86308e-05
5.13316e+00 6.61538e+00 4.99383e-05 1.00063e-02 6.90016e-02 1.76957e-01 2.95498e-01 8.40967e-01 3.29858e-02 1.89686e-02 1.20442e-03 3.09180e-05
5.15075e+00 6.61538e+00 6.30436e-05 1.10240e-02 7.93012e-02 1.94409e-01 3.38652e-01 7.88986e-01 3.42135e-02 2.07005e-02 1.30243e-03 3.39594e-05
5.16834e+00 6.61538e+00 7.88725e-05 1.21089e-02 9.54837e-02 2.23160e-01 3.92332e-01 7.41604e-01 3.54113e-02 2.30620e-02 1.44028e-03 3.81372e-05
5.18592e+00 6.61538e+00 9.78754e-05 1.33024e-02 1.20516e-01 2.68800e-01 4.57404e-01 6.98403e-01 3.64615e-02 2.62670e-02 1.63440e-03 4.39900e-05
5.20351e+00 6.61538e+00 1.20571e-04 1.46831e-02 1.58419e-01 3.38545e-01 5.33887e-01 6.58974e-01 3.72239e-02 3.05767e-02 1.90587e-03 5.22593e-05
5.22110e+00 6.61538e+00 1.47545e-04 1.63879e-02 2.14077e-01 4.41296e-01 6.20813e-01 6.22794e-01 3.75983e-02 3.63007e-02 2.28056e-03 6.39042e-05
5.23869e+00 6.61538e+00 1.79545e-04 1.86495e-02 2.93913e-01 5.88052e-01 7.16961e-01 5.89235e-01 3.76054e-02 4.38458e-02 2.79289e-03 8.02314e-05
5.25628e+00 6.61538e+00 2.17597e-04 2.18502e-02 4.05791e-01 7.91616e-01 8.20584e-01 5.57754e-01 3.73192e-02 5.37155e-02 3.48639e-03 1.02947e-04
5.27386e+00 6.61538e+00 2.63228e-04 2.65993e-02 5.59080e-01 1.06578e+00 9.29337e-01 5.27878e-01 3.68418e-02 6.65142e-02 4.41495e-03 1.34234e-04
5.29145e+00 6.61538e+00 3.18872e-04 3.38429e-02 7.64641e-01 1.42394e+00 1.04030e+00 4.99159e-01 3.62898e-02 8.29460e-02 5.64403e-03 1.76820e-04
5.30904e+00 6.61538e+00 3.88519e-04 4.50111e-02 1.03464e+00 1.87667e+00 1.14996e+00 4.71144e-01 3.57861e-02 1.03799e-01 7.25112e-03 2.34022e-04
5.32663e+00 6.61538e+00 4.78351e-04 6.21813e-02 1.38124e+00 2.42652e+00 1.25427e+00 4.43043e-01 3.54985e-02 1.29824e-01 9.31889e-03 3.09680e-04
5.34422e+00 6.61538e+00 5.97462e-04 8.82090e-02 1.81496e+00 3.06115e+00 1.34805e+00 4.13892e-01 3.56246e-02 1.61544e-01 1.19226e-02 4.08051e-04
5.36180e+00 6.61538e+00 7.58597e-04 1.26699e-01 2.34378e+00 3.74774e+00 1.42412e+00 3.83055e-01 3.63397e-02 1.99045e-01 1.51146e-02 5.33459e-04
5.37939e+00 6.61538e+00 9.78198e-04 1.81638e-01 2.97257e+00 4.42950e+00 1.47355e+00 3.50324e-01 3.77763e-02 2.41708e-01 1.88995e-02 6.89655e-04
5.39698e+00 6.61538e+00 1.27492e-03 2.56404e-01 3.70366e+00 5.02760e+00 1.48685e+00 3.16023e-01 3.99681e-02 2.87914e-01 2.32018e-02 8.78731e-04
5.41457e+00 6.61538e+00 1.66655e-03 3.52359e-01 4.54576e+00 5.45977e+00 1.45792e+00 2.81202e-01 4.27908e-02 3.35283e-01 2.78704e-02 1.10089e-03
5.43216e+00 6.61538e+00 2.17097e-03 4.69640e-01 5.56013e+00 5.70610e+00 1.39446e+00 2.48092e-01 4.61287e-02 3.83681e-01 3.29219e-02 1.36118e-03
5.44974e+00 6.61538e+00 2.80466e-03 6.07298e-01 6.85804e+00 5.79350e+00 1.30958e+00 2.18506e-01 4.98529e-02 4.34779e-01 3.85258e-02 1.66971e-03
5.46733e+00 6.61538e+00 3.57887e-03 7.62766e-01 8.58209e+00 5.76530e+00 1.21498e+00 1.93289e-01 5.37880e-02 4.90828e-01 4.49138e-02 2.03910e-03
5.48492e+00 6.61538e+00 4.49640e-03 9.31797e-01 1.08903e+01 5.66783e+00 1.11961e+00 1.72545e-01 5.77476e-02 5.54196e-01 5.23425e-02 2.48343e-03
5.50251e+00 6.61538e+00 5.54766e-03 1.10836e+00 1.39284e+01 5.53996e+00 1.02924e+00 1.55903e-01 6.15492e-02 6.26771e-01 6.10324e-02 3.01615e-03
5.52010e+00 6.61538e+00 6.71189e-03 1.28597e+00 1.78165e+01 5.41436e+00 9.47805e-01 1.42765e-01 6.51087e-02 7.10264e-01 7.11888e-02 3.65145e-03
5.53768e+00 6.61538e+00 7.96813e-03 1.46078e+00 2.26849e+01 5.32158e+00 8.78540e-01 1.32479e-01 6.86097e-02 8.07649e-01 8.31539e-02 4.41180e-03
5.55527e+00 6.61538e+00 9.29192e-03 1.62966e+00 2.86313e+01 5.26851e+00 8.21321e-01 1.24363e-01 7.22777e-02 9.21122e-01 9.72081e-02 5.32228e-03
5.57286e+00 6.61538e+00 1.06536e-02 1.78927e+00 3.56997e+01 5.24418e+00 7.74010e-01 1.17813e-01 7.62912e-02 1.05159e+00 1.13500e-01 6.40847e-03
5.59045e+00 6.61538e+00 1.20190e-02 1.93573e+00 4.38669e+01 5.22917e+00 7.33878e-01 1.12358e-01 8.07526e-02 1.19860e+00 1.32025e-01 7.69585e-03
5.60804e+00 6.61538e+00 1.33502e-02 2.06454e+00 5.30280e+01 5.20253e+00 6.98376e-01 1.07667e-01 8.56781e-02 1.36024e+00 1.52598e-01 9.20919e-03
5.62562e+00 6.61538e+00 1.46169e-02 2.17155e+00 6.30269e+01 5.14858e+00 6.65160e-01 1.03561e-01 9.09293e-02 1.53395e+00 1.74941e-01 1.09737e-02
5.64321e+00 6.61538e+00 1.58059e-02 2.25353e+00 7.36974e+01 5.06136e+00 6.32625e-01 1.00026e-01 9.62291e-02 1.71756e+00 1.98800e-01 1.30213e-02
5.66080e+00 6.61538e+00 1.69147e-02 2.30716e+00 8.48320e+01 4.94076e+00 6.00348e-01 9.71599e-02 1.01260e-01 1.90865e+00 2.23877e-01 1.53896e-02
5.67839e+00 6.61538e+00 1.79520e-02 2.32900e+00 9.61757e+01 4.79037e+00 5.68818e-01 9.51360e-02 1.05730e-01 2.10431e+00 2.49814e-01 1.81235e-02
5.69598e+00 6.61538e+00 1.89391e-02 2.31579e+00 1.07417e+02 4.61630e+00 5.39165e-01 9.41760e-02 1.09456e-01 2.30105e+00 2.76180e-01 2.12753e-02
5.71356e+00 6.61538e+00 1.99135e-02 2.26589e+00 1.18204e+02 4.42713e+00 5.13032e-01 9.45035e-02 1.12490e-01 2.49499e+00 3.02502e-01 2.49084e-02
5.73115e+00 6.61538e+00 2.09518e-02 2.18399e+00 1.28294e+02 4.23441e+00 4.93101e-01 9.64150e-02 1.15456e-01 2.68464e+00 3.28614e-01 2.91225e-02
5.74874e+00 6.61538e+00 2.21655e-02 2.07814e+00 1.37528e+02 4.05251e+00 4.81185e-01 1.00191e-01 1.19334e-01 2.87033e+00 3.54600e-01 3.40555e-02
5.76633e+00 6.61538e+00 2.36903e-02 1.95622e+00 1.45768e+02 3.89658e+00 4.77645e-01 1.06008e-01 1.25151e-01 3.05287e+00 3.80635e-01 3.98722e-02
5.78391e+00 6.61538e+00 2.56776e-02 1.82521e+00 1.52888e+02 3.78346e+00 4.81945e-01 1.13871e-01 1.33779e-01 3.23332e+00 4.06964e-01 4.67595e-02
5.80150e+00 6.61538e+00 2.82800e-02 1.69072e+00 1.58766e+02 3.73286e+00 4.93183e-01 1.23540e-01 1.45711e-01 3.41268e+00 4.33851e-01 5.49008e-02
5.81909e+00 6.61538e+00 3.16328e-02 1.55675e+00 1.63269e+02 3.76824e+00 5.10260e-01 1.34526e-01 1.60981e-01 3.59125e+00 4.61498e-01 6.44609e-02
5.83668e+00 6.61538e+00 3.58522e-02 1.42508e+00 1.66209e+02 3.91949e+00 5.32785e-01 1.46333e-01 1.79247e-01 3.76849e+00 4.90060e-01 7.56863e-02
