XRT filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 1 2
200 14
0.0
l10T l10ne Ti-poly Al-poly
7.91206e+00 1.14615e+01 2.22054e+00 3.38584e+00
7.92964e+00 1.14615e+01 2.18613e+00 3.33400e+00
7.94723e+00 1.14615e+01 2.15316e+00 3.28430e+00
7.96482e+00 1.14615e+01 2.12163e+00 3.23674e+00
7.98241e+00 1.14615e+01 2.09153e+00 3.19130e+00
8.00000e+00 1.14615e+01 2.06280e+00 3.14786e+00
4.50000e+00 1.19999e+01 1.39641e-11 2.08389e-09
4.51758e+00 1.19999e+01 3.31475e-11 4.61498e-09
4.53517e+00 1.19999e+01 7.69815e-11 1.00342e-08
4.55276e+00 1.19999e+01 1.75133e-10 2.14384e-08
4.57035e+00 1.19999e+01 3.89793e-10 4.49363e-08
4.58793e+00 1.19999e+01 8.47373e-10 9.22371e-08
4.60552e+00 1.19999e+01 1.79960e-09 1.85397e-07
4.62311e+00 1.19999e+01 3.72602e-09 3.64206e-07
4.64070e+00 1.19999e+01 7.51631e-09 6.98689e-07
4.65829e+00 1.19999e+01 1.47719e-08 1.30876e-06
4.67587e+00 1.19999e+01 2.83177e-08 2.39632e-06
4.69346e+00 1.19999e+01 5.30520e-08 4.29660e-06
4.71105e+00 1.19999e+01 9.73659e-08 7.56076e-06
4.72864e+00 1.19999e+01 1.74885e-07 1.30448e-05
4.74623e+00 1.19999e+01 3.06591e-07 2.20033e-05
4.76381e+00 1.19999e+01 5.23183e-07 3.61810e-05
4.78140e+00 1.19999e+01 8.66728e-07 5.78380e-05
4.79899e+00 1.19999e+01 1.39044e-06 8.96471e-05
4.81658e+00 1.19999e+01 2.15480e-06 1.34373e-04
4.83417e+00 1.19999e+01 3.21763e-06 1.94280e-04
4.85175e+00 1.19999e+01 4.61858e-06 2.70261e-04
4.86934e+00 1.19999e+01 6.35757e-06 3.60830e-04
4.88693e+00 1.19999e+01 8.37310e-06 4.61256e-04
4.90452e+00 1.19999e+01 1.05273e-05 5.63240e-04
4.92211e+00 1.19999e+01 1.26461e-05 6.57521e-04
4.93969e+00 1.19999e+01 1.46114e-05 7.38704e-04
4.95728e+00 1.19999e+01 1.63571e-05 8.04628e-04
4.97487e+00 1.19999e+01 1.78746e-05 8.56192e-04
4.99246e+00 1.19999e+01 1.92096e-05 8.96906e-04
5.01005e+00 1.19999e+01 2.04518e-05 9.32030e-04
5.02763e+00 1.19999e+01 2.16626e-05 9.65246e-04
5.04522e+00 1.19999e+01 2.28710e-05 9.98681e-04
5.06281e+00 1.19999e+01 2.41213e-05 1.03517e-03
5.08040e+00 1.19999e+01 2.54818e-05 1.07853e-03
5.09799e+00 1.19999e+01 2.70542e-05 1.13388e-03
5.11557e+00 1.19999e+01 2.89929e-05 1.20826e-03
5.13316e+00 1.19999e+01 3.14922e-05 1.31041e-03
5.15075e+00 1.19999e+01 3.48502e-05 1.45320e-03
5.16834e+00 1.19999e+01 3.94885e-05 1.65416e-03
5.18592e+00 1.19999e+01 4.59923e-05 1.93656e-03
5.20351e+00 1.19999e+01 5.51523e-05 2.32988e-03
5.22110e+00 1.19999e+01 6.79750e-05 2.86970e-03
5.23869e+00 1.19999e+01 8.58118e-05 3.60192e-03
5.25628e+00 1.19999e+01 1.10399e-04 4.58238e-03
5.27386e+00 1.19999e+01 1.43919e-04 5.87654e-03
5.29145e+00 1.19999e+01 1.89051e-04 7.55821e-03
5.30904e+00 1.19999e+01 2.48982e-04 9.70639e-03
5.32663e+00 1.19999e+01 3.27314e-04 1.23910e-02
5.34422e+00 1.19999e+01 4.27917e-04 1.56526e-02
5.36180e+00 1.19999e+01 5.54553e-04 1.94811e-02
5.37939e+00 1.19999e+01 7.10196e-04 2.37886e-02
5.39698e+00 1.19999e+01 8.95891e-04 2.83812e-02
5.41457e+00 1.19999e+01 1.11045e-03 3.29855e-02
5.43216e+00 1.19999e+01 1.35714e-03 3.75583e-02
5.44974e+00 1.19999e+01 1.64341e-03 4.22400e-02
5.46733e+00 1.19999e+01 1.97821e-03 4.72253e-02
5.48492e+00 1.19999e+01 2.37102e-03 5.27144e-02
5.50251e+00 1.19999e+01 2.83028e-03 5.88556e-02
5.52010e+00 1.19999e+01 3.36539e-03 6.57815e-02
5.53768e+00 1.19999e+01 3.99395e-03 7.37497e-02
5.55527e+00 1.19999e+01 4.73659e-03 8.29382e-02
5.57286e+00 1.19999e+01 5.61564e-03 9.34023e-02
5.59045e+00 1.19999e+01 6.65504e-03 1.05076e-01
5.60804e+00 1.19999e+01 7.88050e-03 1.17778e-01
5.62562e+00 1.19999e+01 9.32013e-03 1.31280e-01
5.64321e+00 1.19999e+01 1.10092e-02 1.45406e-01
5.66080e+00 1.19999e+01 1.29904e-02 1.59990e-01
5.67839e+00 1.19999e+01 1.53158e-02 1.74865e-01
5.69598e+00 1.19999e+01 1.80464e-02 1.89857e-01
5.71356e+00 1.19999e+01 2.12563e-02 2.04809e-01
5.73115e+00 1.19999e+01 2.50526e-02 2.19792e-01
5.74874e+00 1.19999e+01 2.95763e-02 2.35062e-01
5.76633e+00 1.19999e+01 3.49946e-02 2.50944e-01
5.78391e+00 1.19999e+01 4.14954e-02 2.67817e-01
5.80150e+00 1.19999e+01 4.92639e-02 2.86071e-01
5.81909e+00 1.19999e+01 5.84699e-02 3.06048e-01
5.83668e+00 1.19999e+01 6.93704e-02 3.28101e-01
5.85427e+00 1.19999e+01 8.22865e-02 3.52610e-01
5.87185e+00 1.19999e+01 9.75804e-02 3.79960e-01
5.88944e+00 1.19999e+01 1.15621e-01 4.10478e-01
5.90703e+00 1.19999e+01 1.36711e-01 4.44349e-01
5.92462e+00 1.19999e+01 1.61087e-01 4.81689e-01
5.94221e+00 1.19999e+01 1.88982e-01 5.22660e-01
5.95979e+00 1.19999e+01 2.20507e-01 5.67227e-01
5.97738e+00 1.19999e+01 2.55556e-01 6.15089e-01
5.99497e+00 1.19999e+01 2.93689e-01 6.65608e-01
6.01256e+00 1.19999e+01 3.34080e-01 7.18009e-01
6.03015e+00 1.19999e+01 3.76308e-01 7.73495e-01
6.04773e+00 1.19999e+01 4.20246e-01 8.34185e-01
6.06532e+00 1.19999e+01 4.65705e-01 9.01749e-01
6.08291e+00 1.19999e+01 5.12311e-01 9.77276e-01
6.10050e+00 1.19999e+01 5.59413e-01 1.06124e+00
6.11809e+00 1.19999e+01 6.06159e-01 1.15384e+00
6.13567e+00 1.19999e+01 6.52284e-01 1.25626e+00
6.15326e+00 1.19999e+01 6.97536e-01 1.36939e+00
6.17085e+00 1.19999e+01 7.41416e-01 1.49346e+00
6.18844e+00 1.19999e+01 7.83137e-01 1.62800e+00
6.20602e+00 1.19999e+01 8.21717e-01 1.77209e+00
6.22361e+00 1.19999e+01 8.58348e-01 1.92709e+00
6.24120e+00 1.19999e+01 8.97838e-01 2.09890e+00
6.25879e+00 1.19999e+01 9.45521e-01 2.29520e+00
6.27638e+00 1.19999e+01 1.00666e+00 2.52486e+00
6.29397e+00 1.19999e+01 1.08584e+00 2.79611e+00
6.31155e+00 1.19999e+01 1.18573e+00 3.11308e+00
6.32914e+00 1.19999e+01 1.30831e+00 3.47857e+00
6.34673e+00 1.19999e+01 1.45549e+00 3.89523e+00
6.36432e+00 1.19999e+01 1.62840e+00 4.36304e+00
6.38190e+00 1.19999e+01 1.82753e+00 4.88018e+00
6.39949e+00 1.19999e+01 2.05272e+00 5.44356e+00
6.41708e+00 1.19999e+01 2.30325e+00 6.04992e+00
6.43467e+00 1.19999e+01 2.57824e+00 6.69815e+00
6.45226e+00 1.19999e+01 2.87731e+00 7.38880e+00
6.46984e+00 1.19999e+01 3.20036e+00 8.12270e+00
6.48743e+00 1.19999e+01 3.54818e+00 8.90232e+00
6.50502e+00 1.19999e+01 3.92277e+00 9.73233e+00
6.52261e+00 1.19999e+01 4.32618e+00 1.06173e+01
6.54020e+00 1.19999e+01 4.75893e+00 1.15588e+01
6.55778e+00 1.19999e+01 5.22073e+00 1.25562e+01
6.57537e+00 1.19999e+01 5.71042e+00 1.36069e+01
6.59296e+00 1.19999e+01 6.22553e+00 1.47052e+01
6.61055e+00 1.19999e+01 6.76230e+00 1.58425e+01
6.62814e+00 1.19999e+01 7.31750e+00 1.70110e+01
6.64572e+00 1.19999e+01 7.88913e+00 1.82051e+01
6.66331e+00 1.19999e+01 8.47459e+00 1.94171e+01
6.68090e+00 1.19999e+01 9.07039e+00 2.06371e+01
6.69849e+00 1.19999e+01 9.67185e+00 2.18518e+01
6.71608e+00 1.19999e+01 1.02729e+01 2.30442e+01
6.73366e+00 1.19999e+01 1.08653e+01 2.41923e+01
6.75125e+00 1.19999e+01 1.14395e+01 2.52699e+01
6.76884e+00 1.19999e+01 1.19823e+01 2.62438e+01
6.78643e+00 1.19999e+01 1.24766e+01 2.70724e+01
6.80401e+00 1.19999e+01 1.29006e+01 2.77051e+01
6.82160e+00 1.19999e+01 1.32415e+01 2.81152e+01
6.83919e+00 1.19999e+01 1.35148e+01 2.83394e+01
6.85678e+00 1.19999e+01 1.37346e+01 2.84131e+01
6.87437e+00 1.19999e+01 1.39063e+01 2.83539e+01
6.89195e+00 1.19999e+01 1.40231e+01 2.81554e+01
6.90954e+00 1.19999e+01 1.40649e+01 2.77870e+01
6.92713e+00 1.19999e+01 1.40331e+01 2.72647e+01
6.94472e+00 1.19999e+01 1.39509e+01 2.66478e+01
6.96231e+00 1.19999e+01 1.38317e+01 2.59729e+01
6.97989e+00 1.19999e+01 1.36774e+01 2.52517e+01
6.99748e+00 1.19999e+01 1.34772e+01 2.44719e+01
7.01507e+00 1.19999e+01 1.32142e+01 2.36096e+01
7.03266e+00 1.19999e+01 1.28972e+01 2.26872e+01
7.05025e+00 1.19999e+01 1.25399e+01 2.17331e+01
7.06783e+00 1.19999e+01 1.21476e+01 2.07581e+01
7.08542e+00 1.19999e+01 1.17172e+01 1.97577e+01
7.10301e+00 1.19999e+01 1.12384e+01 1.87153e+01
7.12060e+00 1.19999e+01 1.07090e+01 1.76284e+01
7.13819e+00 1.19999e+01 1.01536e+01 1.65382e+01
7.15577e+00 1.19999e+01 9.59239e+00 1.54755e+01
7.17336e+00 1.19999e+01 9.03805e+00 1.44574e+01
7.19095e+00 1.19999e+01 8.49809e+00 1.34916e+01
7.20854e+00 1.19999e+01 7.97667e+00 1.25805e+01
7.22613e+00 1.19999e+01 7.48118e+00 1.17318e+01
7.24371e+00 1.19999e+01 7.02046e+00 1.09558e+01
7.26130e+00 1.19999e+01 6.59874e+00 1.02556e+01
7.27889e+00 1.19999e+01 6.21687e+00 9.62934e+00
7.29648e+00 1.19999e+01 5.87364e+00 9.07243e+00
7.31407e+00 1.19999e+01 5.56643e+00 8.57857e+00
7.33165e+00 1.19999e+01 5.29081e+00 8.13918e+00
7.34924e+00 1.19999e+01 5.04233e+00 7.74591e+00
7.36683e+00 1.19999e+01 4.81760e+00 7.39246e+00
7.38442e+00 1.19999e+01 4.61393e+00 7.07389e+00
7.40200e+00 1.19999e+01 4.42913e+00 6.78616e+00
7.41959e+00 1.19999e+01 4.26137e+00 6.52603e+00
7.43718e+00 1.19999e+01 4.10875e+00 6.29014e+00
7.45477e+00 1.19999e+01 3.96955e+00 6.07557e+00
7.47236e+00 1.19999e+01 3.84226e+00 5.87975e+00
7.48994e+00 1.19999e+01 3.72550e+00 5.70040e+00
7.50753e+00 1.19999e+01 3.59610e+00 5.45504e+00
7.52512e+00 1.19999e+01 3.49770e+00 5.30628e+00
7.54271e+00 1.19999e+01 3.40598e+00 5.16779e+00
7.56030e+00 1.19999e+01 3.31990e+00 5.03794e+00
7.57788e+00 1.19999e+01 3.23857e+00 4.91541e+00
7.59547e+00 1.19999e+01 3.16126e+00 4.79905e+00
7.61306e+00 1.19999e+01 3.08725e+00 4.68777e+00
7.63065e+00 1.19999e+01 3.01651e+00 4.58155e+00
7.64824e+00 1.19999e+01 2.94883e+00 4.47998e+00
7.66582e+00 1.19999e+01 2.88408e+00 4.38285e+00
7.68341e+00 1.19999e+01 2.82214e+00 4.28996e+00
7.70100e+00 1.19999e+01 2.76288e+00 4.20106e+00
7.71859e+00 1.19999e+01 2.70615e+00 4.11594e+00
7.73618e+00 1.19999e+01 2.65190e+00 4.03453e+00
7.75376e+00 1.19999e+01 2.60005e+00 3.95669e+00
7.77135e+00 1.19999e+01 2.55047e+00 3.88223e+00
7.78894e+00 1.19999e+01 2.50303e+00 3.81096e+00
7.80653e+00 1.19999e+01 2.45752e+00 3.74252e+00
7.82412e+00 1.19999e+01 2.41394e+00 3.67699e+00
7.84170e+00 1.19999e+01 2.37214e+00 3.61409e+00
7.85929e+00 1.19999e+01 2.33200e+00 3.55368e+00
7.87688e+00 1.19999e+01 2.29343e+00 3.49561e+00
7.89447e+00 1.19999e+01 2.25631e+00 3.43970e+00
7.91206e+00 1.19999e+01 2.22052e+00 3.38581e+00
7.92964e+00 1.19999e+01 2.18611e+00 3.33397e+00
7.94723e+00 1.19999e+01 2.15314e+00 3.28428e+00
7.96482e+00 1.19999e+01 2.12162e+00 3.23673e+00
7.98241e+00 1.19999e+01 2.09152e+00 3.19128e+00
8.00000e+00 1.19999e+01 2.06280e+00 3.14785e+00

