VARIABLES="J", "I", "x", "y", "z", "rho", "ux", "uy", "uz", "bxSM", "bySM", "bzSM", "p", "rCurve", "xZ0", "yZ0", "zZ0", "rhoZ0", "uxZ0", "uyZ0", "uzZ0", "bxSMZ0", "bySMZ0", "bzSMZ0", "pZ0", "rCurveZ0"
ZONE T="STRUCTURED GRID", I=    20, J=    25, K=     1, F=POINT
AUXDATA ITER="     352"
AUXDATA TIMESIM="  6.0000000000E+01"
AUXDATA NDIM=" -2"
AUXDATA NPARAM="  0"
AUXDATA NVAR=" 22"
     3       6  4.3230913220E+06  3.0413948137E+07 -3.1635496304E+06  1.4802031751E-20  3.9264613268E+03 -2.6807589827E+02 -1.4342220110E+04  6.4906457568E-09  2.9278245251E-09  2.5795682529E-07  1.7727181900E-10  1.4146823435E+07  4.4814332219E+06  3.0413766004E+07 -2.9455104608E+06  1.4803262456E-20  3.8614403230E+03 -1.8311273206E+02 -1.4295953166E+04  5.4379865171E-09 -3.9685980384E-09  2.5807996999E-07  1.7742219354E-10  1.4178904500E+07
     3       7  4.5344302514E+06  3.2727842833E+07 -3.5659938196E+06  1.4461208431E-20  1.0396685645E+03  3.2733304772E+02 -1.6344318317E+04  6.7152596320E-09  4.9946206413E-09  2.0554033049E-07  1.8027104548E-10  1.4524765101E+07  4.8224118366E+06  3.2727856896E+07 -3.1696253872E+06  1.4462998792E-20  9.1206500167E+02  5.2719620820E+02 -1.6242539722E+04  5.3736430100E-09 -4.3497655353E-09  2.0582262117E-07  1.8050087386E-10  1.4598433494E+07
     3       8  4.7536352767E+06  3.5040364738E+07 -3.9515683441E+06  1.4013568274E-20 -7.3481288013E+03  2.2379396783E+03 -1.7497915522E+04  6.7182086315E-09  5.0842542164E-09  1.6616498459E-07  1.8713927236E-10  1.4986469327E+07  5.1633904513E+06  3.5041947788E+07 -3.3937403136E+06  1.4014370669E-20 -7.5180309866E+03  2.6300910977E+03 -1.7313157119E+04  5.3903129684E-09 -4.9453470306E-09  1.6655182599E-07  1.8734667359E-10  1.5137619860E+07
     3       9  4.9257078884E+06  3.7351071904E+07 -4.3953500334E+06  1.3568871207E-20 -1.6432884194E+04  4.2492562625E+03 -1.8794237208E+04  6.6672197710E-09  5.2087522380E-09  1.3593591533E-07  1.9417724885E-10  1.5395385362E+07  5.5043690660E+06  3.7356038679E+07 -3.6178552399E+06  1.3567321950E-20 -1.6661125798E+04  4.9756356296E+03 -1.8477322927E+04  5.4068770390E-09 -5.5475118062E-09  1.3646379521E-07  1.9429808019E-10  1.5675685447E+07
     3      10  5.0354211595E+06  3.9660445831E+07 -4.9163133146E+06  1.3127587704E-20 -2.6276482048E+04  6.3371476184E+03 -2.0260177225E+04  6.6088698236E-09  5.6106342978E-09  1.1229024410E-07  2.0140174713E-10  1.5733684467E+07  5.8453476807E+06  3.9670129571E+07 -3.8419701663E+06  1.3121810383E-20 -2.6595688776E+04  7.5900380960E+03 -1.9745388526E+04  5.4238954868E-09 -6.1566299270E-09  1.1303920851E-07  2.0135841695E-10  1.6212641172E+07
     3      11  5.0299163496E+06  4.1967587531E+07 -5.5784401202E+06  1.2688443589E-20 -3.7045418358E+04  8.3562612518E+03 -2.1913490514E+04  6.5098078190E-09  6.5141851613E-09  9.3419588282E-08  2.0889432782E-10  1.5985341366E+07  6.1863262954E+06  4.1984220462E+07 -4.0660850927E+06  1.2677793715E-20 -3.7410790191E+04  1.0503034742E+04 -2.1129103537E+04  5.4419285768E-09 -6.7730714583E-09  9.4545464888E-08  2.0853100718E-10  1.6748497954E+07
     3      12  4.7663518404E+06  4.4270344584E+07 -6.5652027995E+06  1.2248002139E-20 -4.9236619420E+04  9.8286860644E+03 -2.3654829788E+04  6.3275304290E-09  8.7305023062E-09  7.7831877020E-08  2.1681365317E-10  1.6143875766E+07  6.5273049101E+06  4.4298311354E+07 -4.2902000190E+06  1.2228941368E-20 -4.9364895071E+04  1.3843900975E+04 -2.2412504262E+04  5.4636858693E-09 -7.3823883916E-09  7.9753512974E-08  2.1587443357E-10  1.7340900100E+07
     3      13  4.5908284320E+06  4.6574056900E+07 -7.3981446162E+06  1.1834990826E-20 -7.3263450176E+04  1.2855838103E+04 -2.2998378849E+04  6.1042768381E-09  8.8365892849E-09  6.5132467689E-08  2.1324582751E-10  1.6894719345E+07  6.8682835248E+06  4.6612402246E+07 -4.5143149454E+06  1.1825451950E-20 -7.2346953708E+04  1.8618416926E+04 -2.1230923267E+04  5.5276768697E-09 -7.8442552791E-09  6.7437199781E-08  2.1224824779E-10  1.8728052404E+07
     3      14  4.3610943789E+06  4.8884630101E+07 -8.2550523393E+06  1.1424971849E-20 -1.0143782420E+05  1.6092080023E+04 -2.1770312104E+04  5.8936550978E-09  8.4858794841E-09  5.4629343226E-08  2.0677663033E-10  1.7660580576E+07  7.2092621395E+06  4.8926493137E+07 -4.7384298718E+06  1.1434655283E-20 -9.8826114668E+04  2.3792769273E+04 -1.9590040040E+04  5.5953831816E-09 -8.2681437390E-09  5.7221619806E-08  2.0628744548E-10  2.0248128977E+07
     3      15  4.0397703135E+06  5.1240292162E+07 -9.1523443379E+06  1.1008377891E-20 -1.3220872881E+05  1.9212129615E+04 -2.0462453103E+04  5.6920164355E-09  7.8404808413E-09  4.5791527294E-08  1.9946946067E-10  1.8298024450E+07  7.5502407543E+06  5.1240584029E+07 -4.9625447981E+06  1.1047804753E-20 -1.2729124514E+05  2.9202736120E+04 -1.7869553723E+04  5.6593700326E-09 -8.6759600453E-09  4.8691207202E-08  1.9991506479E-10  2.1766616696E+07
     3      16  3.4683768195E+06  5.3656357239E+07 -1.0232658514E+07  1.0582543467E-20 -1.6593630524E+05  2.1844061155E+04 -1.9116698162E+04  5.5110698388E-09  7.4848500059E-09  3.8115483029E-08  1.9137858057E-10  1.8647356380E+07  7.8912193690E+06  5.3554674921E+07 -5.1866597245E+06  1.0664974649E-20 -1.5792192028E+05  3.4863449987E+04 -1.6058824847E+04  5.7196348612E-09 -9.0676558721E-09  4.1490065639E-08  1.9312554964E-10  2.3275461063E+07
     3      17  2.5236555351E+06  5.6259694854E+07 -1.1530556226E+07  1.0125086839E-20 -2.0458765344E+05  2.3813518781E+04 -1.7654201569E+04  5.3446833048E-09  7.2338431194E-09  3.1165493533E-08  1.8235826287E-10  1.8648003770E+07  8.2321979837E+06  5.5868765812E+07 -5.4107746509E+06  1.0286239261E-20 -1.9091865444E+05  4.0791559850E+04 -1.4145884518E+04  5.7761751058E-09 -9.4431828936E-09  3.5346956985E-08  1.8591334397E-10  2.4766607580E+07
     3      18  1.8643889731E+06  5.8890724349E+07 -1.2395894288E+07  9.7993080262E-21 -2.3702875778E+05  2.3346288670E+04 -1.5747862143E+04  5.2532746052E-09  6.1445950837E-09  2.5754451620E-08  1.6426748985E-10  1.8923998601E+07  8.5731765984E+06  5.8182856704E+07 -5.6348895772E+06  9.9770986872E-21 -2.2233558784E+05  4.4095945686E+04 -1.2235422865E+04  5.7326426045E-09 -9.5396227900E-09  2.9994797817E-08  1.7364831921E-10  2.6108923405E+07
     3      19  1.7182199850E+06  6.1461653730E+07 -1.2693178452E+07  9.5815420375E-21 -2.6328233742E+05  2.2074532170E+04 -1.3423736429E+04  5.3251350742E-09  4.4913961809E-09  2.1729055979E-08  1.3964034236E-10  1.9699757373E+07  8.9141552131E+06  6.0496947595E+07 -5.8590045036E+06  9.7965452223E-21 -2.4690082595E+05  4.1618891071E+04 -1.0488906782E+04  5.5062451926E-09 -9.1118436292E-09  2.5239012461E-08  1.5204658002E-10  2.7063860845E+07
     3      20  1.4986408540E+06  6.4174621521E+07 -1.2872716914E+07  9.3505882407E-21 -2.9183661202E+05  2.0920845454E+04 -1.0807615181E+04  5.5251633658E-09  3.0197530249E-09  1.8202697127E-08  1.1375345293E-10  2.0517380928E+07  9.2551338278E+06  6.2811038487E+07 -6.0831194300E+06  9.6141646575E-21 -2.7215026355E+05  3.8875288873E+04 -8.6975392863E+03  5.2907207011E-09 -8.6799346386E-09  2.1077177798E-08  1.3028392789E-10  2.7835390327E+07
     4       1 -2.6834331273E+04  1.9134010300E+07 -3.9926292546E+04  1.6158207160E-20  4.0387758951E+03 -1.5061782014E+02 -3.6532012698E+03  6.2854712156E-09  5.8140453979E-09  1.1077227619E-06  1.7002303625E-10  1.2595915519E+07  9.7907189441E-10  1.9134000000E+07 -6.4351433215E-10  1.6158391666E-20  4.0373585990E+03 -1.4954427308E+02 -3.6535405108E+03  6.3111480873E-09 -2.6794532327E-09  1.1077716184E-06  1.7005919101E-10  1.2596008245E+07
     4       2 -3.8591108483E+04  2.1483759512E+07 -5.7228313964E+04  1.5858911125E-20  4.0012641420E+03 -9.6498801802E+01 -5.4221911135E+03  6.2770139012E-09  4.7497007856E-09  7.8034256691E-07  1.7041813770E-10  1.3003048235E+07  1.0993087937E-09  2.1483789474E+07 -7.2254240803E-10  1.5859143177E-20  3.9975091722E+03 -9.1175569726E+01 -5.4226286214E+03  6.3151935156E-09 -2.9155398321E-09  7.8039777235E-07  1.7046759787E-10  1.3004111519E+07
     4       3 -5.5887635045E+04  2.3833451054E+07 -8.2510677792E+04  1.5559614000E-20  3.9641871763E+03 -4.4076671820E+01 -7.2591279597E+03  6.2624688238E-09  4.1531625809E-09  5.6951823313E-07  1.7080885959E-10  1.3409297277E+07  1.2195456930E-09  2.3833578947E+07 -8.0157048391E-10  1.5559894687E-20  3.9561269741E+03 -3.0561768101E+01 -7.2597630724E+03  6.3192389439E-09 -3.1516264316E-09  5.6958577649E-07  1.7087600474E-10  1.3412214793E+07
     4       4 -8.2097156221E+04  2.6183025051E+07 -1.2045274227E+05  1.5260317569E-20  3.9288915552E+03  3.8174938050E+00 -9.1678408419E+03  6.2378452290E-09  3.9468158222E-09  4.2766019796E-07  1.7119228225E-10  1.3814053462E+07  1.3397825923E-09  2.6183368421E+07 -8.8059855979E-10  1.5260646197E-20  3.9131218355E+03  3.2429205285E+01 -9.1689468591E+03  6.3232843723E-09 -3.3877130310E-09  4.2774958433E-07  1.7128441160E-10  1.3820318067E+07
     4       5 -1.2523000429E+05  2.8532383110E+07 -1.8202377028E+05  1.4961021787E-20  3.8984721013E+03  4.0689657266E+01 -1.1152126838E+04  6.1941635859E-09  4.2594887988E-09  3.2870333217E-07  1.7156199888E-10  1.4215983893E+07  1.4600194917E-09  2.8533157895E+07 -9.5962663567E-10  1.4961397707E-20  3.8683963733E+03  9.7939990526E+01 -1.1154503238E+04  6.3273298006E-09 -3.6237996305E-09  3.2883601352E-07  1.7169281847E-10  1.4228421342E+07
     4       6 -2.1201993774E+05  3.0881393928E+07 -3.0338815801E+05  1.4661691573E-20  3.8824985047E+03  4.6251238976E+01 -1.3214393251E+04  6.1018647524E-09  5.7652688959E-09  2.5751475294E-07  1.7189546930E-10  1.4611168530E+07  1.5802563910E-09  3.0882947368E+07 -1.0386547115E-09  1.4662149218E-20  3.8218452542E+03  1.6612487262E+02 -1.3221108410E+04  6.3313752290E-09 -3.8598862299E-09  2.5776255220E-07  1.7210122533E-10  1.4636524616E+07
     4       7 -3.4389334985E+05  3.3229575834E+07 -4.8440360965E+05  1.4262044211E-20 -3.5686011417E+02  7.4638964920E+02 -1.4554413262E+04  6.0200635147E-09  7.2379965570E-09  2.0501011253E-07  1.7533299792E-10  1.5082479322E+07  1.7004932903E-09  3.3232736842E+07 -1.1176827874E-09  1.4261586045E-20 -4.7385719042E+02  1.0096841404E+03 -1.4556671316E+04  6.3975043888E-09 -4.2786581270E-09  2.0543969346E-07  1.7561103103E-10  1.5146791661E+07
     4       8 -4.7391549967E+05  3.5576102402E+07 -6.5905554410E+05  1.3788253166E-20 -8.1817803820E+03  1.9971265266E+03 -1.5365472010E+04  5.9810604725E-09  6.9620160795E-09  1.6553733957E-07  1.8120159262E-10  1.5588386566E+07  1.8207301896E-09  3.5582526316E+07 -1.1967108633E-09  1.3785036861E-20 -8.3618258485E+03  2.5106053734E+03 -1.5338654302E+04  6.5101963473E-09 -4.8344439975E-09  1.6608930162E-07  1.8144688587E-10  1.5733681533E+07
     4       9 -6.4071851393E+05  3.7921480499E+07 -8.7874032525E+05  1.3315855000E-20 -1.6541120300E+04  3.2281046376E+03 -1.6248597198E+04  5.9029250211E-09  6.8830168174E-09  1.3519587835E-07  1.8711399716E-10  1.6056932695E+07  1.9409670889E-09  3.7932315789E+07 -1.2757389392E-09  1.3308487676E-20 -1.6814697916E+04  4.1190163237E+03 -1.6176639646E+04  6.6228883058E-09 -5.3902298679E-09  1.3591355926E-07  1.8728274071E-10  1.6320571406E+07
     4      10 -8.7722280337E+05  4.0264769853E+07 -1.1811510283E+06  1.2845974545E-20 -2.5461585521E+04  4.3414882618E+03 -1.7214749695E+04  5.7447158648E-09  7.1414763975E-09  1.1142108725E-07  1.9309513667E-10  1.6459962474E+07  2.0612039882E-09  4.0282105263E+07 -1.3547670151E-09  1.2831938492E-20 -2.5895411099E+04  5.8468927667E+03 -1.7076866753E+04  6.7355802643E-09 -5.9460157384E-09  1.1239292710E-07  1.9311859554E-10  1.6907461279E+07
     4      11 -1.2440925726E+06  4.2606484828E+07 -1.6328950680E+06  1.2380228495E-20 -3.4944797626E+04  5.1437477768E+03 -1.8269740527E+04  5.4372820600E-09  8.0602457231E-09  9.2367211395E-08  1.9918594342E-10  1.6749391264E+07  2.1814408875E-09  4.2631894737E+07 -1.4337950909E-09  1.2355389307E-20 -3.5676613171E+04  7.7080581072E+03 -1.8046537645E+04  6.8482722228E-09 -6.5018016088E-09  9.3794585187E-08  1.9895445038E-10  1.7494351152E+07
     4      12 -1.8229877208E+06  4.4953987585E+07 -2.3139333705E+06  1.1927691248E-20 -4.6494391622E+04  5.5627720178E+03 -1.9105798179E+04  4.9064196293E-09  9.6825716752E-09  7.6638200086E-08  2.0416661267E-10  1.6930593408E+07  2.3016777868E-09  4.4981684211E+07 -1.5128231668E-09  1.1889034123E-20 -4.7919129822E+04  9.9884674873E+03 -1.8753385060E+04  6.9628424044E-09 -7.0463475214E-09  7.8888140431E-08  2.0335492387E-10  1.8225094701E+07
     4      13 -2.2196094591E+06  4.7296514943E+07 -2.7589502833E+06  1.1523463609E-20 -7.0407718981E+04  8.3896815738E+03 -1.7956445117E+04  4.8018623807E-09  8.7977928447E-09  6.4304341586E-08  1.9997048779E-10  1.7649068476E+07  2.4219146862E-09  4.7331473684E+07 -1.5918512427E-09  1.1483842942E-20 -7.1495884441E+04  1.4117129079E+04 -1.7399830866E+04  7.0886819246E-09 -7.5234536868E-09  6.6739968919E-08  1.9914310928E-10  1.9818960306E+07
     4      14 -2.7365887059E+06  4.9640923814E+07 -3.3139989182E+06  1.1117318968E-20 -9.6159227327E+04  1.1013582308E+04 -1.6796415703E+04  4.6554347065E-09  8.1749041185E-09  5.4094411356E-08  1.9592745831E-10  1.8053643917E+07  2.5421515855E-09  4.9681263158E+07 -1.6708793186E-09  1.1078651762E-20 -9.6797233939E+04  1.8547794435E+04 -1.5947266750E+04  7.2145214448E-09 -8.0005598523E-09  5.6784378404E-08  1.9493129468E-10  2.1412825912E+07
     4      15 -3.3900760032E+06  5.2013297035E+07 -3.9645419875E+06  1.0703358979E-20 -1.2441157317E+05  1.3393881716E+04 -1.5626245597E+04  4.4998060689E-09  7.5625932625E-09  4.5522418939E-08  1.9201795504E-10  1.8081396670E+07  2.6623884848E-09  5.2031052632E+07 -1.7499073945E-09  1.0673460581E-20 -1.2401958808E+05  2.3314858003E+04 -1.4384416722E+04  7.3403609650E-09 -8.4776660178E-09  4.8548654508E-08  1.9071948009E-10  2.3006691518E+07
     4      16 -4.3482036574E+06  5.4434396281E+07 -4.8517277146E+06  1.0279491695E-20 -1.5570582004E+05  1.4937469207E+04 -1.4458797853E+04  4.2360507931E-09  7.3726218224E-09  3.8066238739E-08  1.8850844045E-10  1.7438556870E+07  2.7826253841E-09  5.4380842105E+07 -1.8289354703E-09  1.0268269400E-20 -1.5339035836E+05  2.8458143122E+04 -1.2698224965E+04  7.4662004852E-09 -8.9547721832E-09  4.1677293388E-08  1.8650766550E-10  2.4600557123E+07
     4      17 -5.9082640059E+06  5.7031986511E+07 -6.1522122356E+06  9.8165487556E-21 -1.9233018491E+05  1.4627450539E+04 -1.3303159361E+04  3.8035856390E-09  7.6606753685E-09  3.1129448655E-08  1.8580966740E-10  1.5869396169E+07  2.9028622834E-09  5.6730631579E+07 -1.9079635462E-09  9.8630782187E-21 -1.8517432599E+05  3.4024017157E+04 -1.0873490248E+04  7.5920400053E-09 -9.4318783487E-09  3.5899449407E-08  1.8229585091E-10  2.6194422729E+07
     4      18 -6.6148625658E+06  5.9487269448E+07 -6.5886657441E+06  9.5748045801E-21 -2.2090493921E+05  1.4811864645E+04 -1.1194924456E+04  3.9466865780E-09  6.3458226592E-09  2.6350306405E-08  1.6589073993E-10  1.6333788895E+07  3.0230991827E-09  5.9080421053E+07 -1.9869916221E-09  9.6361556288E-21 -2.1269532704E+05  3.5099821791E+04 -9.2447601828E+03  7.4241689455E-09 -9.3572158708E-09  3.0730236320E-08  1.6708260921E-10  2.8741022412E+07
     4      19 -7.4163299639E+06  6.2002484509E+07 -6.9812860352E+06  9.3602960512E-21 -2.4978358908E+05  1.5081529041E+04 -8.7030693266E+03  4.1813251929E-09  5.3112850273E-09  2.2244779501E-08  1.4201996454E-10  1.7065121136E+07  3.1433360820E-09  6.1430210526E+07 -2.0660196980E-09  9.4805404753E-21 -2.3853894403E+05  3.4236993675E+04 -7.6909159699E+03  7.1388136536E-09 -9.0618459355E-09  2.6172573489E-08  1.4746879667E-10  3.1668715725E+07
     4      20 -8.4578801799E+06  6.4675389049E+07 -7.3406759395E+06  9.1284643834E-21 -2.8181942873E+05  1.5713580830E+04 -6.0496842472E+03  4.5505524767E-09  4.4566664791E-09  1.8657605189E-08  1.1641797812E-10  1.8071479870E+07  3.2635729814E-09  6.3780000000E+07 -2.1450477738E-09  9.3249253218E-21 -2.6524512202E+05  3.3345367660E+04 -6.0852103860E+03  6.8534583618E-09 -8.7664760003E-09  2.2208800311E-08  1.2785498413E-10  3.4596409039E+07
     5       1 -2.8210925384E+06  1.8843004650E+07  1.7624550857E+06  1.6142364319E-20  4.0604561361E+03 -4.4581310052E+01 -3.6992872702E+03  4.1603536384E-09  1.0723577477E-08  1.1077961050E-06  1.6337825780E-10  1.2498720524E+07 -2.7765401483E+06  1.8843311546E+07  1.8249358290E+06  1.6142565854E-20  4.0610355239E+03 -4.3113258869E+01 -3.7041020386E+03  6.5574517970E-09 -2.5995884910E-09  1.1079365238E-06  1.6344068517E-10  1.2496158804E+07
     5       2 -3.1814282767E+06  2.1156899971E+07  1.9585158706E+06  1.5859379708E-20  4.2436284021E+03  1.9617689773E+01 -5.3943649200E+03  4.5886146652E-09  9.2500800617E-09  7.8021092500E-07  1.6702787499E-10  1.2777795399E+07 -3.1175187630E+06  2.1157402438E+07  2.0490507554E+06  1.5859568874E-20  4.2428438997E+03  2.6921152007E+01 -5.4037824921E+03  6.7925190022E-09 -2.8616777056E-09  7.8035660853E-07  1.6711061923E-10  1.2774883259E+07
     5       3 -3.5472822643E+06  2.3470541619E+07  2.1487818082E+06  1.5549990716E-20  4.3673704307E+03  9.1529608779E+01 -7.3184278070E+03  4.8505539975E-09  7.9300459081E-09  5.6933457836E-07  1.6697247740E-10  1.3137569689E+07 -3.4584973778E+06  2.3471493329E+07  2.2731656817E+06  1.5550132317E-20  4.3635254089E+03  1.1020389566E+02 -7.3350371164E+03  6.8869278498E-09 -3.0927455727E-09  5.6949600375E-07  1.6708123240E-10  1.3135126381E+07
     5       4 -3.9239936551E+06  2.5783828579E+07  2.3247637960E+06  1.5238572153E-20  4.5281848421E+03  1.5909339770E+02 -9.3508539313E+03  5.0026422312E-09  7.2076845257E-09  4.2741186331E-07  1.6689746165E-10  1.3492565025E+07 -3.7994759925E+06  2.5785584221E+07  2.4972806081E+06  1.5238594516E-20  4.5189660722E+03  1.9751154481E+02 -9.3799951456E+03  6.9893153826E-09 -3.3246338998E-09  4.2760294980E-07  1.6704163467E-10  1.3491353510E+07
     5       5 -4.3194115152E+06  2.8096495342E+07  2.4760291653E+06  1.4925162083E-20  4.7310075849E+03  2.1567760654E+02 -1.1499043595E+04  5.0330706001E-09  7.1010331702E-09  3.2837673495E-07  1.6679712192E-10  1.3842369389E+07 -4.1404546072E+06  2.8099675113E+07  2.7213955345E+06  1.4924933086E-20  4.7124167786E+03  2.8890634586E+02 -1.1550920394E+04  7.0998040947E-09 -3.5575172642E-09  3.2862438393E-07  1.6699282624E-10  1.3843693196E+07
     5       6 -4.7560221092E+06  3.0408042529E+07  2.5721337002E+06  1.4609877546E-20  4.9834350649E+03  2.4362605392E+02 -1.3762721551E+04  4.8369095456E-09  8.0606299080E-09  2.5709826689E-07  1.6665233368E-10  1.4186037537E+07 -4.4814332219E+06  3.0413766004E+07  2.9455104608E+06  1.4609125640E-20  4.9474408926E+03  3.8445998548E+02 -1.3861249162E+04  7.2185164801E-09 -3.7915702432E-09  2.5747791385E-07  1.6693580729E-10  1.4192273991E+07
     5       7 -5.2633667781E+06  3.2717511147E+07  2.5745878869E+06  1.4229774816E-20  2.7080077527E+03  4.8735592248E+02 -1.5622803930E+04  4.4215135688E-09  9.9684800761E-09  2.0441157453E-07  1.6827870710E-10  1.4564512873E+07 -4.8224118366E+06  3.2727856896E+07  3.1696253872E+06  1.4226611704E-20  2.6025831495E+03  7.8903362778E+02 -1.5799619222E+04  7.3863107593E-09 -4.1410232633E-09  2.0506374668E-07  1.6870512757E-10  1.4593062683E+07
     5       8 -5.7565462994E+06  3.5023808313E+07  2.6080974343E+06  1.3742915510E-20 -4.4660273371E+03  1.1316479198E+03 -1.6778025199E+04  4.5129797041E-09  9.4103453053E-09  1.6486360287E-07  1.7320370659E-10  1.4948170232E+07 -5.1633904513E+06  3.5041947788E+07  3.3937403136E+06  1.3727777230E-20 -4.6969944350E+03  1.7371280536E+03 -1.6938814268E+04  7.6363824544E-09 -4.6936403713E-09  1.6565463690E-07  1.7367973396E-10  1.5086223214E+07
     5       9 -6.3097937814E+06  3.7323998761E+07  2.5701415560E+06  1.3240286258E-20 -1.2172531642E+04  1.6356518984E+03 -1.7871704965E+04  4.4231326134E-09  9.4612340553E-09  1.3441122026E-07  1.7820264470E-10  1.5358794669E+07 -5.5043690660E+06  3.7356038679E+07  3.6178552399E+06  1.3226098672E-20 -1.2557778091E+04  2.6956961979E+03 -1.8200915165E+04  7.8983792667E-09 -5.2491155930E-09  1.3541711042E-07  1.7862296505E-10  1.5572234239E+07
     5      10 -6.9562917269E+06  3.9616971551E+07  2.4220067831E+06  1.2706958612E-20 -2.0634658042E+04  1.9532929851E+03 -1.8566228344E+04  4.1262342474E-09  1.0032370467E-08  1.1044899102E-07  1.8340892272E-10  1.5843051806E+07 -5.8453476807E+06  3.9670129571E+07  3.8419701663E+06  1.2721533779E-20 -2.1060592779E+04  3.6689327282E+03 -1.9602556914E+04  8.1728614613E-09 -5.8078189934E-09  1.1183184693E-07  1.8353814414E-10  1.6051106675E+07
     5      11 -7.7359680989E+06  4.1914190685E+07  2.1076720444E+06  1.2162463973E-20 -2.9946354588E+04  1.9357255555E+03 -1.8912497819E+04  3.5683901319E-09  1.1142089495E-08  9.1080034854E-08  1.8874393512E-10  1.6291509498E+07 -6.1863262954E+06  4.1984220462E+07  4.0660850927E+06  1.2214040300E-20 -3.0300604948E+04  4.6617576529E+03 -2.1163331839E+04  8.4603893033E-09 -6.3701206377E-09  9.3166245432E-08  1.8842859454E-10  1.6522851441E+07
     5      12 -8.6637765771E+06  4.4235508205E+07  1.6611472419E+06  1.1612260203E-20 -4.0225980785E+04  1.4913945728E+03 -1.8937989775E+04  2.8732977256E-09  1.2103260963E-08  7.5050896475E-08  1.9416184171E-10  1.6651677335E+07 -6.5273049101E+06  4.4298311354E+07  4.2902000190E+06  1.1694367114E-20 -4.0509118979E+04  5.7027683434E+03 -2.2700917408E+04  8.7519602289E-09 -6.9279853001E-09  7.8197998907E-08  1.9338008518E-10  1.7024170668E+07
     5      13 -9.5468339269E+06  4.6533945125E+07  1.2665942701E+06  1.1148598358E-20 -6.1445816064E+04  3.2248879026E+03 -1.7080372020E+04  2.5936493010E-09  1.1813772195E-08  6.2512137934E-08  1.9177894227E-10  1.7403567552E+07 -6.8682835248E+06  4.6612402246E+07  4.5143149454E+06  1.1240856628E-20 -6.1629073846E+04  9.0114271089E+03 -2.1578330318E+04  8.9652293072E-09 -7.4356962617E-09  6.6185694326E-08  1.9066884562E-10  1.8395752934E+07
     5      14 -1.0419771469E+07  4.8853553123E+07  9.2478023736E+05  1.0707626118E-20 -8.6975346290E+04  5.5203937601E+03 -1.4871796017E+04  2.6011043487E-09  1.0727892164E-08  5.2419011047E-08  1.8762446868E-10  1.8046627101E+07 -7.2092621395E+06  4.8926493137E+07  4.7384298718E+06  1.0806428028E-20 -8.6203571502E+04  1.2940092784E+04 -1.9906733952E+04  9.1644081349E-09 -7.9311115115E-09  5.6407140818E-08  1.8646151037E-10  1.9908068841E+07
     5      15 -1.1442758121E+07  5.1186427028E+07  4.6960496169E+05  1.0270495026E-20 -1.1481092943E+05  7.5724781142E+03 -1.2442706099E+04  2.5154086473E-09  9.9432455113E-09  4.3969227136E-08  1.8341655334E-10  1.8416777589E+07 -7.5502407543E+06  5.1240584029E+07  4.9625447981E+06  1.0377551916E-20 -1.1275220169E+05  1.7141944912E+04 -1.8103644332E+04  9.3625299358E-09 -8.4216413167E-09  4.8368186861E-08  1.8210444346E-10  2.1414078817E+07
     5      16 -1.2676086837E+07  5.3576995933E+07 -9.3359330984E+04  9.8308837971E-21 -1.4567295084E+05  9.2528388193E+03 -9.7742543095E+03  2.3970981584E-09  9.2381962480E-09  3.6756756408E-08  1.7918397842E-10  1.8418234290E+07 -7.8912193690E+06  5.3554674921E+07  5.1866597245E+06  9.9541330665E-21 -1.4149941617E+05  2.1649311331E+04 -1.6152619808E+04  9.5597861760E-09 -8.9077692509E-09  4.1713528442E-08  1.7758224479E-10  2.2914408625E+07
     5      17 -1.4358520381E+07  5.6088503015E+07 -8.8283112810E+05  9.3767495866E-21 -1.8062913481E+05  1.0068779477E+04 -6.5664568179E+03  2.1107458998E-09  8.8926480741E-09  3.0277242616E-08  1.7500760150E-10  1.7853039105E+07 -8.2321979837E+06  5.5868765812E+07  5.4107746509E+06  9.5360762545E-21 -1.7270334754E+05  2.6499424086E+04 -1.4034712412E+04  9.7563683216E-09 -9.3899788874E-09  3.6172519754E-08  1.7287951428E-10  2.4409684028E+07
     5      18 -1.5798767172E+07  5.8618966073E+07 -1.3257965909E+06  9.0722703324E-21 -2.1372993948E+05  1.0341003868E+04 -4.0838083300E+03  2.2751929000E-09  7.7891907999E-09  2.5307410762E-08  1.6236233529E-10  1.7775622210E+07 -8.5731765984E+06  5.8182856704E+07  5.6348895772E+06  9.2206970186E-21 -2.0350635920E+05  2.9926564199E+04 -1.1909230796E+04  9.7548082385E-09 -9.6299564603E-09  3.1372131870E-08  1.6368266702E-10  2.6320000531E+07
     5      19 -1.6969641050E+07  6.1060328200E+07 -1.5308802670E+06  8.9240848935E-21 -2.4208244802E+05  1.0455352647E+04 -2.3643720783E+03  2.6712208307E-09  6.6134704153E-09  2.1514158719E-08  1.4101221785E-10  1.8335624125E+07 -8.9141552131E+06  6.0496947595E+07  5.8590045036E+06  9.1021320206E-21 -2.2941626489E+05  2.9970353976E+04 -1.0048821706E+04  9.3548636044E-09 -9.4018667561E-09  2.6984004727E-08  1.4606532067E-10  2.9042859590E+07
